policy_id,row_key,source_bundle_key,role,parent_statement,policy_statement,primary_category,typology_code,trace_path,validation_trace_csv,validation_lookup_column,validation_lookup_value,atom_id,parent_row_id,is_atomized_row,is_decomposed,rescue_disposition,rescue_confidence,primary_gate_rescued,primary_category_original,primary_category_rescue_corrected,dropped_by_climate_rescue
042,Tokyo_Japan::7dc53ac0f0555ad1ca03b908,Tokyo_Japan::7dc53ac0f0555ad1ca03b908,sub,"TMG will promote Tokyo-Style Smart Agriculture to maintain stable agricultural production under climate change and realize high profits on a small scale using IoT, AI, and other advanced technologies, including R&D across three fields.",TMG will develop/verify the Tokyo Future Agrisystem (small solar-powered plant factory) and consider verification tests to expand coverage to strawberries and reduce facility/equipment costs using small computers.,Mitigation,,policy_traces/042_TMG_will_developverify_the_Tokyo_Future_Agrisystem_small_sol.json,trace_initiative_policies_valid.csv,parent_statement,"TMG will promote Tokyo-Style Smart Agriculture to maintain stable agricultural production under climate change and realize high profits on a small scale using IoT, AI, and other advanced technologies, including R&D across three fields.",,,False,False,,,,,,
043,Tokyo_Japan::e66a755fe26074de1c30a8e2,Tokyo_Japan::e66a755fe26074de1c30a8e2,sub,"TMG will promote Tokyo-Style Smart Agriculture to maintain stable agricultural production under climate change and realize high profits on a small scale using IoT, AI, and other advanced technologies, including R&D across three fields.","TMG will conduct verification tests of new agricultural systems using IoT/AI and advanced technologies (e.g., farm stand support, environmentally controlled fruit cultivation, lightweight flexible solar cells).",Resource Efficiency,,policy_traces/043_TMG_will_conduct_verification_tests_of_new_agricultural_syst.json,trace_initiative_policies_valid.csv,parent_statement,"TMG will promote Tokyo-Style Smart Agriculture to maintain stable agricultural production under climate change and realize high profits on a small scale using IoT, AI, and other advanced technologies, including R&D across three fields.",,,False,False,,,,,,
044,Tokyo_Japan::7873bac98babdba2163614a7,Tokyo_Japan::7873bac98babdba2163614a7,sub,"TMG will promote Tokyo-Style Smart Agriculture to maintain stable agricultural production under climate change and realize high profits on a small scale using IoT, AI, and other advanced technologies, including R&D across three fields.","TMG will aim to implement new agricultural technologies using local 5G, including ultra-high resolution cameras, smart glasses, and autonomous driving robots, in collaboration with private businesses.",Mitigation,,policy_traces/044_TMG_will_aim_to_implement_new_agricultural_technologies_usin.json,trace_initiative_policies_valid.csv,parent_statement,"TMG will promote Tokyo-Style Smart Agriculture to maintain stable agricultural production under climate change and realize high profits on a small scale using IoT, AI, and other advanced technologies, including R&D across three fields.",,,False,False,,,,,,
046,Tokyo_Japan::c2872e24b3c27643edd4b2fb,Tokyo_Japan::c2872e24b3c27643edd4b2fb,sub,"TMG will ensure stable supply of high-quality tap water by reducing drought and raw water quality risks, improving sewer systems and treatment facilities, and continuing monitoring for water quality improvements.",TMG will improve water supply stability by doubling water conveyance facilities.,Adaptation,,policy_traces/046_TMG_will_improve_water_supply_stability_by_doubling_water_co.json,trace_initiative_policies_valid.csv,parent_statement,"TMG will ensure stable supply of high-quality tap water by reducing drought and raw water quality risks, improving sewer systems and treatment facilities, and continuing monitoring for water quality improvements.",,,False,False,,,,,,
047,Tokyo_Japan::f19ca74f6c4d6e0d59b8d49e,Tokyo_Japan::f19ca74f6c4d6e0d59b8d49e,sub,"TMG will ensure stable supply of high-quality tap water by reducing drought and raw water quality risks, improving sewer systems and treatment facilities, and continuing monitoring for water quality improvements.","TMG will enhance water conservation forests through thinning/pruning and deer damage measures, purchase devastated private forests and restore with local governments, and use drones to manage and investigate forest conditions.",Nature-Based Solutions,,policy_traces/047_TMG_will_enhance_water_conservation_forests_through_thinning.json,trace_initiative_policies_valid.csv,parent_statement,"TMG will ensure stable supply of high-quality tap water by reducing drought and raw water quality risks, improving sewer systems and treatment facilities, and continuing monitoring for water quality improvements.",,,False,False,,,,,,
048,Tokyo_Japan::750aa1165f7de23b789863f0,Tokyo_Japan::750aa1165f7de23b789863f0,sub,"TMG will ensure stable supply of high-quality tap water by reducing drought and raw water quality risks, improving sewer systems and treatment facilities, and continuing monitoring for water quality improvements.","TMG will improve purification plant operations by considering new purification technologies, reducing environmental load, and introducing ICT and other latest technologies.",Resource Efficiency,,policy_traces/048_TMG_will_improve_purification_plant_operations_by_considerin.json,trace_initiative_policies_valid.csv,parent_statement,"TMG will ensure stable supply of high-quality tap water by reducing drought and raw water quality risks, improving sewer systems and treatment facilities, and continuing monitoring for water quality improvements.",,,False,False,,,,,,
049,Tokyo_Japan::b2d1383ef8459ea5c19db3d3,Tokyo_Japan::b2d1383ef8459ea5c19db3d3,sub,"TMG will ensure stable supply of high-quality tap water by reducing drought and raw water quality risks, improving sewer systems and treatment facilities, and continuing monitoring for water quality improvements.",TMG will reduce pollution loads by continuously improving combined sewer systems (including capturing initial stormwater and introducing separate sewer systems for some facilities/development districts).,Adaptation,,policy_traces/049_TMG_will_reduce_pollution_loads_by_continuously_improving_co.json,trace_initiative_policies_valid.csv,parent_statement,"TMG will ensure stable supply of high-quality tap water by reducing drought and raw water quality risks, improving sewer systems and treatment facilities, and continuing monitoring for water quality improvements.",,,False,False,reclassify,0.74,,Resource Efficiency,True,False
050,Tokyo_Japan::0875c3d6fa11ebd057f8ea10,Tokyo_Japan::0875c3d6fa11ebd057f8ea10,sub,"TMG will ensure stable supply of high-quality tap water by reducing drought and raw water quality risks, improving sewer systems and treatment facilities, and continuing monitoring for water quality improvements.",TMG will introduce advanced and semi-advanced treatment facilities at water reclamation centers to improve treated sewage quality.,Resource Efficiency,,policy_traces/050_TMG_will_introduce_advanced_and_semi_advanced_treatment_faci.json,trace_initiative_policies_valid.csv,parent_statement,"TMG will ensure stable supply of high-quality tap water by reducing drought and raw water quality risks, improving sewer systems and treatment facilities, and continuing monitoring for water quality improvements.",,,False,False,keep,0.77,True,,,False
051,Tokyo_Japan::42dde076967fb59e6d99b14f,Tokyo_Japan::42dde076967fb59e6d99b14f,sub,"TMG will ensure stable supply of high-quality tap water by reducing drought and raw water quality risks, improving sewer systems and treatment facilities, and continuing monitoring for water quality improvements.",TMG will systematically dredge sludge from tidal rivers and canals (including the Sumida River) to improve water quality and prevent bad odors.,Resource Efficiency,,policy_traces/051_TMG_will_systematically_dredge_sludge_from_tidal_rivers_and_.json,trace_initiative_policies_valid.csv,parent_statement,"TMG will ensure stable supply of high-quality tap water by reducing drought and raw water quality risks, improving sewer systems and treatment facilities, and continuing monitoring for water quality improvements.",,,False,False,keep,0.78,True,,,False
052,Tokyo_Japan::fcc540ef93c1e4c6d4bd7a13,Tokyo_Japan::fcc540ef93c1e4c6d4bd7a13,sub,"TMG will ensure stable supply of high-quality tap water by reducing drought and raw water quality risks, improving sewer systems and treatment facilities, and continuing monitoring for water quality improvements.",TMG will continue monitoring water quality and researching aquatic organisms to verify initiative effects and inform future improvements.,Adaptation,,policy_traces/052_TMG_will_continue_monitoring_water_quality_and_researching_a.json,trace_initiative_policies_valid.csv,parent_statement,"TMG will ensure stable supply of high-quality tap water by reducing drought and raw water quality risks, improving sewer systems and treatment facilities, and continuing monitoring for water quality improvements.",,,False,False,,,,,,
