policy_id,row_key,source_bundle_key,role,parent_statement,parent_row_type,policy_statement,primary_category,secondary_categories,typology_code,trace_path,atom_id,parent_row_id,is_atomized_row,is_decomposed,source_bundle_policy_statement,validation_inherited_from_bundle,rescue_disposition,rescue_confidence,primary_gate_rescued,primary_category_original,primary_category_rescue_corrected,dropped_by_climate_rescue
072,New_York_United_States::56db1a9cbaf9eb57096d9cc6,New_York_United_States::56db1a9cbaf9eb57096d9cc6,sub,AF12 increases adoption of agroforestry by leveraging existing programs and expanding investment and technical support to overcome barriers and increase carbon sequestration.,standalone parent policy,"Expand DEC funding for Trees for Tributaries, the Non-Agricultural NPS Program, and Division of Fish and Wildlife Programs.",Nature-Based Solutions,,,policy_traces/072_Expand_DEC_funding_for_Trees_for_Tributaries_the_Non_Agricul.json,,,False,False,,,,,,,,
073,New_York_United_States::3e215b64d72e13e4bfdf288d,New_York_United_States::3e215b64d72e13e4bfdf288d,sub,AF12 increases adoption of agroforestry by leveraging existing programs and expanding investment and technical support to overcome barriers and increase carbon sequestration.,standalone parent policy,Conduct field trials/pilot projects and expand education and technical assistance for alley cropping.,Nature-Based Solutions,,,policy_traces/073_Conduct_field_trialspilot_projects_and_expand_education_and_.json,,,False,False,,,,,,,,
074,New_York_United_States::55a9c814b41ddf874f6b9f82,New_York_United_States::55a9c814b41ddf874f6b9f82,sub,AF12 increases adoption of agroforestry by leveraging existing programs and expanding investment and technical support to overcome barriers and increase carbon sequestration.,standalone parent policy,Expand agroforestry education and technical assistance for beginning farmers and those planning generational transfer.,Nature-Based Solutions,,,policy_traces/074_Expand_agroforestry_education_and_technical_assistance_for_b.json,,,False,False,,,,,,,,
075,New_York_United_States::2f0edd371a04cb9fe2f9d05f,New_York_United_States::2f0edd371a04cb9fe2f9d05f,sub,AF12 increases adoption of agroforestry by leveraging existing programs and expanding investment and technical support to overcome barriers and increase carbon sequestration.,standalone parent policy,Assist historically unrepresented and beginning farmers in securing long-term leases and farm transfers to enable perennial systems.,Nature-Based Solutions,,,policy_traces/075_Assist_historically_unrepresented_and_beginning_farmers_in_s.json,,,False,False,,,,,,,,
076,New_York_United_States::00ead7d1859592a2d49cdc2e,New_York_United_States::00ead7d1859592a2d49cdc2e,sub,AF12 increases adoption of agroforestry by leveraging existing programs and expanding investment and technical support to overcome barriers and increase carbon sequestration.,standalone parent policy,Assist farmers with business planning/modeling and supply chain development for new agroforestry products.,Nature-Based Solutions,,,policy_traces/076_Assist_farmers_with_business_planningmodeling_and_supply_cha.json,,,False,False,,,,,,,,
077,New_York_United_States::f1a8d889b8c900e6ac97eda7,New_York_United_States::f1a8d889b8c900e6ac97eda7,sub,AF12 increases adoption of agroforestry by leveraging existing programs and expanding investment and technical support to overcome barriers and increase carbon sequestration.,standalone parent policy,Conduct outreach to financial lenders and insurance providers on environmental and economic benefits of agroforestry.,Nature-Based Solutions,,,policy_traces/077_Conduct_outreach_to_financial_lenders_and_insurance_provider.json,,,False,False,,,,,,,,
078,New_York_United_States::e6be973f54ec773da9e25411,New_York_United_States::e6be973f54ec773da9e25411,sub,AF12 increases adoption of agroforestry by leveraging existing programs and expanding investment and technical support to overcome barriers and increase carbon sequestration.,standalone parent policy,Collaborate with federal partners to better align federal and State policy priorities for agroforestry.,Nature-Based Solutions,,,policy_traces/078_Collaborate_with_federal_partners_to_better_align_federal_an.json,,,False,False,,,,,,,,
080,New_York_United_States::a5c383df51a0832e36e88707,New_York_United_States::a5c383df51a0832e36e88707,sub,"AF14 establishes annual monitoring and benchmarking of agricultural GHG mitigation, sequestration, and adaptation performance, including farm-level benchmarking and aggregated public reporting.",standalone parent policy,"Establish funding for an agricultural benchmarking and monitoring program for GHG emissions via a partnership including Cornell CALS, CCE, SWCDs, farmer groups, and industry groups.",Mitigation,,,policy_traces/080_Establish_funding_for_an_agricultural_benchmarking_and_monit.json,,,False,False,,,,,,,,
081,New_York_United_States::0d2f8e10946ff933e745e86d,New_York_United_States::0d2f8e10946ff933e745e86d,sub,"AF14 establishes annual monitoring and benchmarking of agricultural GHG mitigation, sequestration, and adaptation performance, including farm-level benchmarking and aggregated public reporting.",standalone parent policy,"Develop methods for monitoring and benchmarking agricultural emissions, including staffing and an advisory committee, with benchmarking at farm, county, and State levels using anonymous comparisons.",Mitigation,,,policy_traces/081_Develop_methods_for_monitoring_and_benchmarking_agricultural.json,,,False,False,,,,,,,,
082,New_York_United_States::ed2f61f7ba3fae5d8e3ea853,New_York_United_States::ed2f61f7ba3fae5d8e3ea853,sub,"AF14 establishes annual monitoring and benchmarking of agricultural GHG mitigation, sequestration, and adaptation performance, including farm-level benchmarking and aggregated public reporting.",standalone parent policy,Introduce the monitoring and benchmarking program to farmers and farm advisors via outreach.,Mitigation,,,policy_traces/082_Introduce_the_monitoring_and_benchmarking_program_to_farmers.json,,,False,False,,,keep,0.83,True,,,False
083,New_York_United_States::08d377caaaa535dcef233ccf,New_York_United_States::08d377caaaa535dcef233ccf,sub,"AF14 establishes annual monitoring and benchmarking of agricultural GHG mitigation, sequestration, and adaptation performance, including farm-level benchmarking and aggregated public reporting.",standalone parent policy,"Deliver confidential farm-scale data summaries and aggregated public summaries on BMP implementation and estimated GHG mitigation/sequestration, and develop additional performance metrics via an advisory committee/expert panel.",Adaptation,,,policy_traces/083_Deliver_confidential_farm_scale_data_summaries_and_aggregate.json,,,False,False,,,,,,,,
085,New_York_United_States::9163981751b5a6349d296022,New_York_United_States::9163981751b5a6349d296022,sub,AF15 establishes a Payment for Ecosystem Services program for agricultural producers and forest landowners to incentivize practices that reduce GHG emissions and sequester carbon.,standalone parent policy,Establish funding for a payment for ecosystem services program for agricultural producers and forest landowners.,Nature-Based Solutions,,,policy_traces/085_Establish_funding_for_a_payment_for_ecosystem_services_progr.json,,,False,False,,,,,,,,
086,New_York_United_States::6be06c4d48b7eeff507ea1ef,New_York_United_States::6be06c4d48b7eeff507ea1ef,sub,AF15 establishes a Payment for Ecosystem Services program for agricultural producers and forest landowners to incentivize practices that reduce GHG emissions and sequester carbon.,standalone parent policy,"Research and design a payment for ecosystem services approach providing fair compensation and sustaining natural capital (water quality, flood resilience, climate stability).",Nature-Based Solutions,,,policy_traces/086_Research_and_design_a_payment_for_ecosystem_services_approac.json,,,False,False,,,,,,,,
087,New_York_United_States::416ab6a3b18bfc322c36d2d9,New_York_United_States::416ab6a3b18bfc322c36d2d9,sub,AF15 establishes a Payment for Ecosystem Services program for agricultural producers and forest landowners to incentivize practices that reduce GHG emissions and sequester carbon.,standalone parent policy,Conduct education and outreach about the payment for ecosystem services program and its benefits.,Nature-Based Solutions,,,policy_traces/087_Conduct_education_and_outreach_about_the_payment_for_ecosyst.json,,,False,False,,,,,,,,
088,New_York_United_States::51fbcef3d298b5863976fd6d,New_York_United_States::51fbcef3d298b5863976fd6d,sub,AF15 establishes a Payment for Ecosystem Services program for agricultural producers and forest landowners to incentivize practices that reduce GHG emissions and sequester carbon.,standalone parent policy,Pilot a payment for ecosystem services program to ensure continued implementation of practices/actions that increase ecosystem services.,Nature-Based Solutions,,,policy_traces/088_Pilot_a_payment_for_ecosystem_services_program_to_ensure_con.json,,,False,False,,,,,,,,
090,New_York_United_States::be8d14e906ecb0a0f8fbd5f5,New_York_United_States::be8d14e906ecb0a0f8fbd5f5,sub,AF16 bolsters local agricultural economies by expanding programs and markets that encourage farm viability and local food production/consumption to support emissions reductions.,standalone parent policy,"Expand State procurement programs supporting local procurement of New York agricultural products (e.g., Fresh Connect Checks, Farmers Market Nutrition Program, Farm-to-School, Nourish NY).",Mitigation,,,policy_traces/090_Expand_State_procurement_programs_supporting_local_procureme.json,,,False,False,,,,,,,,
091,New_York_United_States::5b1fba13449690922b52750a,New_York_United_States::5b1fba13449690922b52750a,sub,AF16 bolsters local agricultural economies by expanding programs and markets that encourage farm viability and local food production/consumption to support emissions reductions.,standalone parent policy,Engage communities and producers to advertise opportunities and increase participation in State programs supporting local agriculture.,Adaptation,,,policy_traces/091_Engage_communities_and_producers_to_advertise_opportunities_.json,,,False,False,,,,,,,,
092,New_York_United_States::704c3bbebe30fd6e310f1e53,New_York_United_States::704c3bbebe30fd6e310f1e53,sub,AF16 bolsters local agricultural economies by expanding programs and markets that encourage farm viability and local food production/consumption to support emissions reductions.,standalone parent policy,"Expand education and technical assistance for beginning farmers and generational transfer, including business planning and modeling support.",Nature-Based Solutions,,,policy_traces/092_Expand_education_and_technical_assistance_for_beginning_farm.json,,,False,False,,,,,,,,
093,New_York_United_States::b0d86f83112eeb3d8fc8504f,New_York_United_States::b0d86f83112eeb3d8fc8504f,sub,AF16 bolsters local agricultural economies by expanding programs and markets that encourage farm viability and local food production/consumption to support emissions reductions.,standalone parent policy,"Support expansion of supply chain development for new New York agricultural products, including agroforestry and perennial plant system products.",Nature-Based Solutions,,,policy_traces/093_Support_expansion_of_supply_chain_development_for_new_New_Yo.json,,,False,False,,,,,,,,
095,New_York_United_States::e7af9f9850c4936e204397ea,New_York_United_States::e7af9f9850c4936e204397ea,sub,AF17 develops forestry training programs to expand the workforce and incorporate forest carbon management and climate resilience into forestry education and continuing education.,standalone parent policy,"Develop and support workforce development and training programs for the forest sector, including incorporating forest carbon management into high school and college curricula and supporting apprenticeships.",Nature-Based Solutions,,,policy_traces/095_Develop_and_support_workforce_development_and_training_progr.json,,,False,False,,,,,,,,
096,New_York_United_States::f5abaf0e5012184ec92379a7,New_York_United_States::f5abaf0e5012184ec92379a7,sub,AF17 develops forestry training programs to expand the workforce and incorporate forest carbon management and climate resilience into forestry education and continuing education.,standalone parent policy,Integrate and support forest carbon and climate resilience content within existing forestry training and continuing education programs.,Nature-Based Solutions,,,policy_traces/096_Integrate_and_support_forest_carbon_and_climate_resilience_c.json,,,False,False,,,,,,,,
097,New_York_United_States::5cdd4e9563bf570a1533c452,New_York_United_States::5cdd4e9563bf570a1533c452,sub,AF17 develops forestry training programs to expand the workforce and incorporate forest carbon management and climate resilience into forestry education and continuing education.,standalone parent policy,Add a continuing education requirement in forest carbon/forest carbon management to the Cooperating Consulting Forest Policy (CP-36) and approve program rigor/accountability.,Nature-Based Solutions,,,policy_traces/097_Add_a_continuing_education_requirement_in_forest_carbonfores.json,,,False,False,,,,,,,,
098,New_York_United_States::d2ef6aa18c41b2165fd07f3a,New_York_United_States::d2ef6aa18c41b2165fd07f3a,sub,AF17 develops forestry training programs to expand the workforce and incorporate forest carbon management and climate resilience into forestry education and continuing education.,standalone parent policy,Integrate forest carbon and forest carbon management into urban forestry and utility forestry training programs.,Nature-Based Solutions,,,policy_traces/098_Integrate_forest_carbon_and_forest_carbon_management_into_ur.json,,,False,False,,,,,,,,
099,New_York_United_States::eed83e90af60d57a142e4b2f,New_York_United_States::eed83e90af60d57a142e4b2f,sub,AF17 develops forestry training programs to expand the workforce and incorporate forest carbon management and climate resilience into forestry education and continuing education.,standalone parent policy,Bolster support for the Trained Logger Certification Program and implement new training modules including forest carbon BMPs and increasing carbon sequestration.,Nature-Based Solutions,,,policy_traces/099_Bolster_support_for_the_Trained_Logger_Certification_Program.json,,,False,False,,,,,,,,
100,New_York_United_States::307627894ac29974c36d7b4c,New_York_United_States::307627894ac29974c36d7b4c,sub,AF17 develops forestry training programs to expand the workforce and incorporate forest carbon management and climate resilience into forestry education and continuing education.,standalone parent policy,"Provide outreach and education to construction industry and the public on mass timber and harvested wood products, including workforce training for use/installation of wood in buildings and infrastructure.",Mitigation,,,policy_traces/100_Provide_outreach_and_education_to_construction_industry_and_.json,,,False,False,,,,,,,,
102,New_York_United_States::2ced5b2293a36b4eff026bbb,New_York_United_States::2ced5b2293a36b4eff026bbb,sub,"AF18 expands markets for sustainably harvested durable wood products and substitutes in construction by promoting materials, codes, standards, procurement, incentives, supply chains, and R&D.",standalone parent policy,"Promote long-term durable wood products that store carbon and substitute for fossil-fuel-based materials, and incentivize longer-lived products while avoiding disincentives for residue/low-grade markets.",Mitigation,,,policy_traces/102_Promote_long_term_durable_wood_products_that_store_carbon_an.json,,,False,False,,,,,,,,
103,New_York_United_States::a1ace08bacbc6e294b5e540f,New_York_United_States::a1ace08bacbc6e294b5e540f,sub,"AF18 expands markets for sustainably harvested durable wood products and substitutes in construction by promoting materials, codes, standards, procurement, incentives, supply chains, and R&D.",standalone parent policy,Advance building code changes to adopt the International Code Council 2021 International Building Code.,Mitigation,,,policy_traces/103_Advance_building_code_changes_to_adopt_the_International_Cod.json,,,False,False,,,keep,0.74,True,,,False
104,New_York_United_States::0168c6d28def8eb1ed33d344,New_York_United_States::0168c6d28def8eb1ed33d344,sub,"AF18 expands markets for sustainably harvested durable wood products and substitutes in construction by promoting materials, codes, standards, procurement, incentives, supply chains, and R&D.",standalone parent policy,"Set standards/specifications for a minimum portion of harvested wood products (e.g., mass timber/wood flooring) in certain State-funded/supported new construction and infrastructure when supply chain can meet demand cost-effectively.",Mitigation,,,policy_traces/104_Set_standardsspecifications_for_a_minimum_portion_of_harvest.json,,,False,False,,,,,,,,
105,New_York_United_States::e63cf02f46940e2a9127e806,New_York_United_States::e63cf02f46940e2a9127e806,sub,"AF18 expands markets for sustainably harvested durable wood products and substitutes in construction by promoting materials, codes, standards, procurement, incentives, supply chains, and R&D.",standalone parent policy,Revise State procurement specifications to expand eligibility for qualifying wood products and set minimum standards for wood use in new State-funded construction and infrastructure projects as feasible.,Mitigation,,,policy_traces/105_Revise_State_procurement_specifications_to_expand_eligibilit.json,,,False,False,,,,,,,,
106,New_York_United_States::4be1a7ee947891174e38c4c4,New_York_United_States::4be1a7ee947891174e38c4c4,sub,"AF18 expands markets for sustainably harvested durable wood products and substitutes in construction by promoting materials, codes, standards, procurement, incentives, supply chains, and R&D.",standalone parent policy,"Remove barriers and create incentives for wood use in infrastructure applications (e.g., bridges, sound barriers, transportation hubs, utility poles, marine pilings, retaining walls, solar infrastructure, docks, piers).",Mitigation,,,policy_traces/106_Remove_barriers_and_create_incentives_for_wood_use_in_infras.json,,,False,False,,,,,,,,
107,New_York_United_States::40b6ed4813a06527cbc4e458,New_York_United_States::40b6ed4813a06527cbc4e458,sub,"AF18 expands markets for sustainably harvested durable wood products and substitutes in construction by promoting materials, codes, standards, procurement, incentives, supply chains, and R&D.",standalone parent policy,Enhance New York's harvested wood products supply chain and fund innovation to develop mass timber applications using northern hardwoods.,Mitigation,,,policy_traces/107_Enhance_New_Yorks_harvested_wood_products_supply_chain_and_f.json,,,False,False,,,,,,,,
108,New_York_United_States::2e2cb8ff136f3fce4bbbef92,New_York_United_States::2e2cb8ff136f3fce4bbbef92,sub,"AF18 expands markets for sustainably harvested durable wood products and substitutes in construction by promoting materials, codes, standards, procurement, incentives, supply chains, and R&D.",standalone parent policy,Support RD&D demonstration and technology transfer for wood utilization/innovations to scale use and climate benefits of wood in the built environment.,Mitigation,,,policy_traces/108_Support_RDD_demonstration_and_technology_transfer_for_wood_u.json,,,False,False,,,,,,,,
109,New_York_United_States::6024105c2482f7237983ecaa,New_York_United_States::6024105c2482f7237983ecaa,sub,"AF18 expands markets for sustainably harvested durable wood products and substitutes in construction by promoting materials, codes, standards, procurement, incentives, supply chains, and R&D.",standalone parent policy,Conduct research on emerging forest products and markets related to bioeconomy and harvested wood product initiatives.,Mitigation,,,policy_traces/109_Conduct_research_on_emerging_forest_products_and_markets_rel.json,,,False,False,,,,,,,,
111,New_York_United_States::77bb0c15e324c6b4e45a9bfe,New_York_United_States::77bb0c15e324c6b4e45a9bfe,sub,"AF19 develops a Sustainable Biomass Feedstock Action Plan for bioenergy and low-carbon products, including sustainability guidelines, feedstock definitions, incentives, and pathway identification to support emissions limits and avoid localized pollution.",standalone parent policy,"Establish rigorous sustainability guidelines and metrics for bioenergy products using life cycle analyses, including air quality/health impact analysis and best practices to minimize impacts (especially in Disadvantaged Communities).",Mitigation,,,policy_traces/111_Establish_rigorous_sustainability_guidelines_and_metrics_for.json,,,False,False,,,,,,,,
112,New_York_United_States::0606282ca0276b690e3c46eb,New_York_United_States::0606282ca0276b690e3c46eb,sub,"AF19 develops a Sustainable Biomass Feedstock Action Plan for bioenergy and low-carbon products, including sustainability guidelines, feedstock definitions, incentives, and pathway identification to support emissions limits and avoid localized pollution.",standalone parent policy,"Define sustainable feedstock production for bio-based processing to determine volumes and practices that minimize emissions, including cost-effectiveness and assessment of using former agricultural/underused lands.",Mitigation,,,policy_traces/112_Define_sustainable_feedstock_production_for_bio_based_proces.json,,,False,False,,,,,,,,
113,New_York_United_States::e07381b46687c2fc566cb6ed,New_York_United_States::e07381b46687c2fc566cb6ed,sub,"AF19 develops a Sustainable Biomass Feedstock Action Plan for bioenergy and low-carbon products, including sustainability guidelines, feedstock definitions, incentives, and pathway identification to support emissions limits and avoid localized pollution.",standalone parent policy,"Establish preferential pricing to prioritize residue feedstocks (e.g., low-grade wood, residues, waste materials) and prioritize lowest life-cycle GHG emissions feedstocks/products for incentives, considering impacts on other sectors.",Mitigation,,,policy_traces/113_Establish_preferential_pricing_to_prioritize_residue_feedsto.json,,,False,False,,,,,,,,
114,New_York_United_States::7711663b92d561cdd3768e74,New_York_United_States::7711663b92d561cdd3768e74,sub,"AF19 develops a Sustainable Biomass Feedstock Action Plan for bioenergy and low-carbon products, including sustainability guidelines, feedstock definitions, incentives, and pathway identification to support emissions limits and avoid localized pollution.",standalone parent policy,"Develop energy systems supporting a net zero emissions economy, including programs leveraging private capital to invest in conversion technology for bio-based feedstocks into bio-based products.",Mitigation,,,policy_traces/114_Develop_energy_systems_supporting_a_net_zero_emissions_econo.json,,,False,False,,,,,,,,
115,New_York_United_States::1d49e8803795a44e2b444716,New_York_United_States::1d49e8803795a44e2b444716,sub,"AF19 develops a Sustainable Biomass Feedstock Action Plan for bioenergy and low-carbon products, including sustainability guidelines, feedstock definitions, incentives, and pathway identification to support emissions limits and avoid localized pollution.",standalone parent policy,"Identify bioenergy pathways with high life-cycle energy efficiency and emissions reductions that complement electrification, and develop alternative fuel strategies for hard-to-electrify applications.",Mitigation,,,policy_traces/115_Identify_bioenergy_pathways_with_high_life_cycle_energy_effi.json,,,False,False,,,,,,,,
116,New_York_United_States::5ca0a7b3711fdd5c43d5a59e,New_York_United_States::5ca0a7b3711fdd5c43d5a59e,sub,"AF19 develops a Sustainable Biomass Feedstock Action Plan for bioenergy and low-carbon products, including sustainability guidelines, feedstock definitions, incentives, and pathway identification to support emissions limits and avoid localized pollution.",standalone parent policy,"Identify 2050 hard-to-decarbonize fuel needs (e.g., jet fuels) and potential bioenergy development to meet these needs, tracking federal developments.",Mitigation,,,policy_traces/116_Identify_2050_hard_to_decarbonize_fuel_needs_eg_jet_fuels_an.json,,,False,False,,,,,,,,
118,New_York_United_States::55539ea8688eec2b1e675932,New_York_United_States::55539ea8688eec2b1e675932,sub,"AF20 increases market access for New York low-carbon products by tracking markets, adopting low-carbon procurement, defining standards, incentivizing scale-up, financing assistance, and buyer/supplier connections.",structural header,Begin tracking and reporting on the low-carbon product market to identify trends and growth opportunities to guide development.,Mitigation,,,policy_traces/118_Begin_tracking_and_reporting_on_the_low_carbon_product_marke.json,,,False,False,,,,,,,,
119,New_York_United_States::7ed46071a3a4611787d75935,New_York_United_States::7ed46071a3a4611787d75935,sub,"AF20 increases market access for New York low-carbon products by tracking markets, adopting low-carbon procurement, defining standards, incentivizing scale-up, financing assistance, and buyer/supplier connections.",structural header,"Spur innovation through lead-by-example low-carbon procurement requirements for State government (e.g., bio-based products and low-carbon concrete).",Mitigation,,,policy_traces/119_Spur_innovation_through_lead_by_example_low_carbon_procureme.json,,,False,False,,,,,,,,
120,New_York_United_States::721df67ab8207fc88e51bf72,New_York_United_States::721df67ab8207fc88e51bf72,sub,"AF20 increases market access for New York low-carbon products by tracking markets, adopting low-carbon procurement, defining standards, incentivizing scale-up, financing assistance, and buyer/supplier connections.",structural header,Conduct a technology readiness level analysis to identify low-carbon substitutes and high-value bio-based products from New York feedstocks and invest in production facilities.,Mitigation,,,policy_traces/120_Conduct_a_technology_readiness_level_analysis_to_identify_lo.json,,,False,False,,,,,,,,
121,New_York_United_States::4458f12ecf4933a0d0b4c1a3,New_York_United_States::4458f12ecf4933a0d0b4c1a3,sub,"AF20 increases market access for New York low-carbon products by tracking markets, adopting low-carbon procurement, defining standards, incentivizing scale-up, financing assistance, and buyer/supplier connections.",structural header,Provide strategic incentives to scale up high-demand low-carbon product alternatives when not yet cost-competitive with fossil-based options.,Mitigation,,,policy_traces/121_Provide_strategic_incentives_to_scale_up_high_demand_low_car.json,,,False,False,,,,,,,,
122,New_York_United_States::626bdc2daecdbdc55c037505,New_York_United_States::626bdc2daecdbdc55c037505,sub,"AF20 increases market access for New York low-carbon products by tracking markets, adopting low-carbon procurement, defining standards, incentivizing scale-up, financing assistance, and buyer/supplier connections.",structural header,"Develop standards and guidelines defining a low-carbon product, including sustainable feedstock production aligned with the biomass action plan.",Mitigation,,,policy_traces/122_Develop_standards_and_guidelines_defining_a_low_carbon_produ.json,,,False,False,,,,,,,,
123,New_York_United_States::21b9c4e8ab9d7032d2f4c3ca,New_York_United_States::21b9c4e8ab9d7032d2f4c3ca,sub,"AF20 increases market access for New York low-carbon products by tracking markets, adopting low-carbon procurement, defining standards, incentivizing scale-up, financing assistance, and buyer/supplier connections.",structural header,Expand access to low-interest loans or grants for existing NYS businesses to develop low-carbon product lines by educating local banks and offering NY Green Bank loan guarantees.,Mitigation,,,policy_traces/123_Expand_access_to_low_interest_loans_or_grants_for_existing_N.json,,,False,False,,,,,,,,
124,New_York_United_States::495fcdb2abc1f9078c2aee37,New_York_United_States::495fcdb2abc1f9078c2aee37,sub,"AF20 increases market access for New York low-carbon products by tracking markets, adopting low-carbon procurement, defining standards, incentivizing scale-up, financing assistance, and buyer/supplier connections.",structural header,Create a low-carbon products portal to connect NY producers with corporate buyers and expand the NY Grown program to cover more products and add a low-carbon aspect.,Mitigation,,,policy_traces/124_Create_a_low_carbon_products_portal_to_connect_NY_producers_.json,,,False,False,,,,,,,,
125,New_York_United_States::1a940594a042e82194ad83d1,New_York_United_States::1a940594a042e82194ad83d1,sub,"AF20 increases market access for New York low-carbon products by tracking markets, adopting low-carbon procurement, defining standards, incentivizing scale-up, financing assistance, and buyer/supplier connections.",structural header,"Expand production of high-value agroforestry products that help maintain healthy forests (e.g., sap/syrup, nuts, mushrooms, ginseng).",Nature-Based Solutions,,,policy_traces/125_Expand_production_of_high_value_agroforestry_products_that_h.json,,,False,False,,,,,,,,
126,New_York_United_States::448ffca72555177c1c9ecf58,New_York_United_States::448ffca72555177c1c9ecf58,sub,"AF20 increases market access for New York low-carbon products by tracking markets, adopting low-carbon procurement, defining standards, incentivizing scale-up, financing assistance, and buyer/supplier connections.",structural header,Enhance public understanding of the bioeconomy and its role in reducing GHG emissions through education and outreach.,Mitigation,,,policy_traces/126_Enhance_public_understanding_of_the_bioeconomy_and_its_role_.json,,,False,False,,,,,,,,
127,New_York_United_States::10d910538c0b5ff4e62924bb,New_York_United_States::10d910538c0b5ff4e62924bb,sub,"AF20 increases market access for New York low-carbon products by tracking markets, adopting low-carbon procurement, defining standards, incentivizing scale-up, financing assistance, and buyer/supplier connections.",structural header,Provide consumer and business-to-business education on bio-based and low-carbon products to build buyer confidence.,Mitigation,,,policy_traces/127_Provide_consumer_and_business_to_business_education_on_bio_b.json,,,False,False,,,,,,,,
129,New_York_United_States::6727909a07a48e0705ae7308,New_York_United_States::6727909a07a48e0705ae7308,sub,"AF21 provides financial and technical assistance for low-carbon product development, including criteria for investments, economic development attraction, preferential pricing for low-grade feedstocks, and conversion technology investment programs.",standalone parent policy,Develop criteria for qualifying near-term bioprocessing capacity investments.,Mitigation,,,policy_traces/129_Develop_criteria_for_qualifying_near_term_bioprocessing_capa.json,,,False,False,,,,,,,,
130,New_York_United_States::46a2652085d657d19075d7a5,New_York_United_States::46a2652085d657d19075d7a5,sub,"AF21 provides financial and technical assistance for low-carbon product development, including criteria for investments, economic development attraction, preferential pricing for low-grade feedstocks, and conversion technology investment programs.",standalone parent policy,Provide financial and technical initiatives to identify and promote high-value outputs from New York bioprocessing inputs.,Mitigation,,,policy_traces/130_Provide_financial_and_technical_initiatives_to_identify_and_.json,,,False,False,,,,,,,,
131,New_York_United_States::cd36eb1d417b7e48ec1f8647,New_York_United_States::cd36eb1d417b7e48ec1f8647,sub,"AF21 provides financial and technical assistance for low-carbon product development, including criteria for investments, economic development attraction, preferential pricing for low-grade feedstocks, and conversion technology investment programs.",standalone parent policy,Create an economic development initiative to attract bioprocessing and bio-based product businesses to New York.,Mitigation,,,policy_traces/131_Create_an_economic_development_initiative_to_attract_bioproc.json,,,False,False,,,,,,,,
132,New_York_United_States::4950a08d9946ea8d067a7555,New_York_United_States::4950a08d9946ea8d067a7555,sub,"AF21 provides financial and technical assistance for low-carbon product development, including criteria for investments, economic development attraction, preferential pricing for low-grade feedstocks, and conversion technology investment programs.",standalone parent policy,Use preferential pricing for in-State low-grade feedstocks that maximize carbon sequestration to create market value and incentivize forest management that increases sequestration.,Nature-Based Solutions,,,policy_traces/132_Use_preferential_pricing_for_in_State_low_grade_feedstocks_t.json,,,False,False,,,,,,,,
133,New_York_United_States::7a55228aa2ffd837db8da50b,New_York_United_States::7a55228aa2ffd837db8da50b,sub,"AF21 provides financial and technical assistance for low-carbon product development, including criteria for investments, economic development attraction, preferential pricing for low-grade feedstocks, and conversion technology investment programs.",standalone parent policy,Develop programs leveraging private capital (via NYSERDA and NY Green Bank) to invest in conversion technology for bio-based feedstocks into bio-based products.,Mitigation,,,policy_traces/133_Develop_programs_leveraging_private_capital_via_NYSERDA_and_.json,,,False,False,,,,,,,,
135,New_York_United_States::ca2789635b4f133926506d6a,New_York_United_States::ca2789635b4f133926506d6a,sub,"AF23 advances deployment of net negative carbon dioxide removal (CDR) by setting goals, identifying verifiable CDR pathways, developing an RD&D agenda, and funding demonstrations.",standalone parent policy,"Set clear goals for CO2 removal technologies, evaluate solutions viable today, and monitor future solutions.",Mitigation,,,policy_traces/135_Set_clear_goals_for_CO2_removal_technologies_evaluate_soluti.json,,,False,False,,,,,,,,
136,New_York_United_States::ead9c5aeb483e42580f88f9b,New_York_United_States::ead9c5aeb483e42580f88f9b,sub,"AF23 advances deployment of net negative carbon dioxide removal (CDR) by setting goals, identifying verifiable CDR pathways, developing an RD&D agenda, and funding demonstrations.",standalone parent policy,"Support identification of verifiable and maintainable CDR technologies and pathways (e.g., direct air capture, biomass CDR options like biochar, capture and storage).",Mitigation,,,policy_traces/136_Support_identification_of_verifiable_and_maintainable_CDR_te.json,,,False,False,,,,,,,,
137,New_York_United_States::6d4916402783b42783649d10,New_York_United_States::6d4916402783b42783649d10,sub,"AF23 advances deployment of net negative carbon dioxide removal (CDR) by setting goals, identifying verifiable CDR pathways, developing an RD&D agenda, and funding demonstrations.",standalone parent policy,"Develop an RD&D agenda and priorities for CDR, focusing initially on nature-based pathways while examining technology-based pathways.",Mitigation,,,policy_traces/137_Develop_an_RDD_agenda_and_priorities_for_CDR_focusing_initia.json,,,False,False,,,,,,,,
138,New_York_United_States::0562cf4e6fd81054439ac9de,New_York_United_States::0562cf4e6fd81054439ac9de,sub,"AF23 advances deployment of net negative carbon dioxide removal (CDR) by setting goals, identifying verifiable CDR pathways, developing an RD&D agenda, and funding demonstrations.",standalone parent policy,"Fund demonstration projects of CDR technologies to show life-cycle GHG benefits (e.g., direct chemical carbon capture; biomass CDR options like biochar, capture and storage).",Mitigation,,,policy_traces/138_Fund_demonstration_projects_of_CDR_technologies_to_show_life.json,,,False,False,,,,,,,,
