policy_statement,verbatim_text,policy_type,parent_policy_name,section_header,sector,extraction_rationale,cluster_id,cluster_type,role,parent_statement,reasoning,has_quantifiable_target,has_timeline,has_binding_mechanism,has_spatial_specificity,weak_language_detected,strong_language_detected,validation_result,confidence_score,validation_reasoning,final_verdict
Require wildlife movement/corridor impact analysis and alternative designs for projects that may introduce barriers; prohibit entirely closing corridors/linkages/pinch points and require partial mitigation including providing at least half the corridor width and preserving comparable nursery sites where impacted.,"Mitigation Measure 3.5-4: Proponents for individual projects facilitated by the Draft 2045 CAP provisions shall analyze impacts on wildlife movement and corridors that may introduce new or additional barriers to wildlife dispersal... Corridors, linkages, and pinch points shall not be entirely closed by any development, and partial mitigation shall be mandatory for project-specific impacts on wildlife corridors and wildlife nursery sites. This shall include provision of a minimum of half the corridor width.",individual,,Impact 3.5-5,AFOLU,This sets enforceable design and mitigation constraints on development affecting wildlife corridors (analysis required; corridor closure prohibited; minimum mitigation width specified).,30,individual,individual,,"The verbatim text describes a project-level mitigation measure with enforceable requirements: project proponents “shall analyze” wildlife movement impacts, developments “shall not” entirely close corridors/linkages/pinch points, and “partial mitigation shall be mandatory,” including a numeric minimum (“minimum of half the corridor width”). This is auditable and binding, but it lacks an explicit deadline/year, so it does not meet the strict “gold standard” requirement (timeline + quantifiable target).",Yes,No,Yes,No,No,Yes,NON-SOUND,0.4,"Quantifiable target: Present via the numeric minimum design requirement: ""provision of a minimum of half the corridor width."" Timeline: No explicit deadline/year is stated; phrases like ""for individual projects"" do not provide a time-bound requirement. Binding mechanism: Yes—mandatory/enforceable language appears repeatedly: ""shall analyze impacts,"" ""shall not be entirely closed,"" and ""partial mitigation shall be mandatory."" Spatial specificity: Not specified beyond general applicability to ""individual projects""; no defined geography (e.g., citywide, specific habitat area) is named. Weak language: None detected (no 'encourage/promote/explore/aim'). Strong language: Yes—""shall,"" ""shall not,"" and ""mandatory"" combined with a hard numeric requirement (""minimum of half""). STRICT VALID RULE check: Fails gold standard because has_timeline='No' even though it has a quantifiable target and binding language; therefore overall result is NON-SOUND under the strict criteria.",False
"Require mitigation for oak woodland loss at a minimum 1:1 in-kind replacement via a County-approved habitat mitigation plan, including monitoring for at least five years and consistency with the County Oak Woodland Conservation Management Plan and 2014 Guide (prioritizing acquisition over restoration and in-lieu fees where applicable).","Mitigation Measure 3.5-5: Proponents of projects resulting in the loss of oak woodlands shall mitigate with in-kind replacement habitat at a minimum of 1:1 mitigation ratio documented through a County-approved habitat mitigation plan... The plan shall include monitoring for a minimum of five years, with annual reports submitted to the County.

For oak woodlands impacts, project mitigation shall be consistent with recommendations in the County's Oak Woodland Conservation Management Plan and its 2014 Guide.",individual,,Impact 3.5-6,AFOLU,"This is a specific compensatory mitigation requirement with a defined minimum ratio and monitoring duration, plus required consistency with named County guidance.",31,individual,individual,,The verbatim text contains a binding mitigation requirement (“shall mitigate”) with a quantifiable minimum outcome (1:1 in-kind replacement habitat) and a clear monitoring duration (minimum five years with annual reports). It is spatially specific to projects in the County and applies specifically to “projects resulting in the loss of oak woodlands.” There is no weak/aspirational phrasing; it is an enforceable mitigation measure.,Yes,Yes,Yes,Yes,No,Yes,VALID,0.9,"Quantifiable target: ""shall mitigate with in-kind replacement habitat at a minimum of 1:1 mitigation ratio."" Timeline: monitoring duration is explicit: ""monitoring for a minimum of five years, with annual reports submitted to the County."" Binding mechanism: mandatory language and enforceable condition: ""Proponents... shall mitigate"" and ""documented through a County-approved habitat mitigation plan"" indicates a compliance requirement tied to County approval. Spatial specificity: applies to ""the County"" and County-approved plans/reports: ""submitted to the County"" and consistency with ""the County's Oak Woodland Conservation Management Plan."" Language strength: strong requirement verbs with hard numbers (""shall mitigate"" + ""minimum of 1:1""; ""minimum of five years""). No weak language detected (no 'encourage/explore/aim' phrasing). Meets strict valid rule (auditable deliverable + quantifiable target + timeline; no weak language).",True
"If project-level review determines operational emissions impacts are significant, require projects to incorporate enhanced energy conservation measures beyond legal minima, including one or more specified efficiency/electrification measures (e.g., Energy Star equipment, higher-efficiency HVAC/water heaters, solar/tankless water heating, passive solar, or reducing/eliminating natural gas infrastructure).","Mitigation Measure 3.4-4: Enhanced Energy Conservation. If, during subsequent project-level environmental review, it is determined that operational emissions impacts are significant, the lead agency shall require the project to incorporate enhanced energy conservation measures beyond those required by federal or state law, County ordinance, and the Draft 2045 CAP measures and actions to reduce energy-related emissions. Enhanced energy conservation measures shall include one or more of the following as applicable:

- Install Energy Star rated heating, cooling, lighting, and appliances.
- ... or eliminate building natural gas infrastructure and fully electrify buildings.",individual,,Mitigation Measure 3.4-4: Enhanced Energy Conservation.,Buildings,This is an enforceable conditional requirement (“shall require”) with a defined menu of concrete measures that must be implemented when significance is triggered.,32,individual,individual,,"The verbatim text establishes a binding, enforceable mitigation measure: if project-level review finds operational emissions impacts “significant,” the “lead agency shall require” the project to implement enhanced energy conservation measures beyond legal minima, selecting at least one item from a defined menu (e.g., Energy Star equipment, eliminating natural gas infrastructure/fully electrifying). This is an auditable commitment (a concrete implementation requirement), but it lacks (1) an explicit deadline/year and (2) any quantifiable outcome target (e.g., % energy/emissions reduction, number of projects/buildings, performance standard). Under the strict rule for individual policies, absence of timeline and quantifiable target makes it NON-SOUND and caps confidence.",No,No,Yes,No,No,Yes,NON-SOUND,0.4,"AUDITABLE COMMITMENT: Yes—conditional implementation requirement is clear: “the lead agency shall require the project to incorporate enhanced energy conservation measures…” and measures “shall include one or more of the following…”, with examples like “Install Energy Star rated…” and “eliminate building natural gas infrastructure and fully electrify buildings.”
BINDING MECHANISM: Yes—uses enforceable language “shall require” and references “County ordinance,” indicating regulatory authority in project approvals/mitigation.
QUANTIFIABLE TARGET: No—no measurable outcome (no % reduction, kWh saved, tCO2e reduced, number of buildings/projects); it is a menu of actions without numeric performance targets.
TIMELINE: No—no explicit date/year/deadline; phrasing is contingent on “during subsequent project-level environmental review,” which is not a specific timeline.
SPATIAL SPECIFICITY: No—applies to projects subject to review by “the lead agency,” but no explicit geographic scope (e.g., countywide, specific neighborhoods) is stated in the excerpt.
LANGUAGE STRENGTH: Strong language Yes due to “shall require” / “shall include”; weak language No (not framed as encourage/aim).
STRICT VALID RULE: Fails Gold Standard because has_timeline='No' AND has_quantifiable_target='No', therefore set to NON-SOUND. Confidence capped at 0.4 per rule.",False
"If project-level review determines operational emissions impacts may be significant, require an educational program providing tenants/residents information on low-VOC/green cleaning products and paints, including how to identify low-VOC cleaners and products.","Mitigation Measure 3.4-5: Low-VOC/Green Cleaning Product Educational Program. If, during subsequent project-level environmental review, it is determined that operational emissions impacts may be significant, the lead agency shall require the project applicant or developer to provide tenants and residents with information about low-VOC/green cleaning products and paints, including materials educating how to identify low-VOC cleaners and products.",individual,,Mitigation Measure 3.4-5: Low-VOC/Green Cleaning Product Educational Program.,Cross-sector,This is a mandated action (“shall require”) specifying a concrete intervention (tenant/resident information/education) tied to emissions mitigation.,33,individual,individual,,"The measure is an enforceable mitigation requirement (“shall require”) triggered by a finding of potentially significant operational emissions impacts, and it specifies a concrete deliverable (provide tenants/residents information/materials about low‑VOC/green cleaning products and paints). However, it lacks any explicit deadline/year and any measurable outcome target (e.g., % adoption, number of households reached, VOC reduction), so it does not meet the gold-standard validity rule for an individual policy.",No,No,Yes,Yes,No,No,NON-SOUND,0.4,"Quantifiable target: No—text requires providing information/materials but gives no measurable outcome (no % reduction, number of tenants reached, or VOC reduction): “provide tenants and residents with information…”. Timeline: No—no explicit deadline/year; it is conditional on “during subsequent project-level environmental review” and “may be significant,” which is not a dated commitment. Binding mechanism: Yes—enforceable requirement: “the lead agency shall require the project applicant or developer…”. Spatial specificity: Yes—applies to the project’s “tenants and residents,” i.e., within the specific development subject to project-level review. Weak language: No—does not use encourage/explore/aim; it uses mandatory language. Strong language: No—although mandatory (“shall require”), it is not paired with hard numbers/targets. STRICT VALID RULE: fails because has_timeline='No' and has_quantifiable_target='No', so overall is NON-SOUND for measurability despite being binding.",False
"Require a qualified architectural historian to conduct a historic resources assessment prior to demolition/alteration of buildings/structures or construction of aboveground infrastructure that could significantly impact historic architectural resources, and ensure conformance with the Secretary of the Interior's Standards where resources are eligible.","Mitigation Measure 3.6-1: Historic Resources Assessment. Prior to demolition or alteration of buildings and/or structures or the construction of aboveground infrastructure with potentially significant impacts on historic architectural resources, the project proponent shall retain an architectural historian meeting the minimum professional qualifications standards (PQS) set forth by the Secretary of the Interior (codified in 36 CFR Part 61; 48 FR 44738-44739) (Qualified Architectural Historian) to conduct a historic resources assessment of affected properties. ... If a historic architectural resource is found eligible by the Qualified Architectural Historian, then the Qualified Architectural Historian shall coordinate with the project proponent and the County to ensure the project is constructed in conformance with the Secretary of the Interior's Standards.",individual,,Impact 3.6-1 (Historical resources) — Mitigation Measures 3.6-1 through 3.6-6,Cross-sector,"This is a mandatory mitigation requirement (“shall retain… shall include…”) specifying assessments, documentation, and design conformance standards for future projects.",34,individual,individual,,"The verbatim text describes a binding mitigation measure using “shall” that requires a qualified architectural historian to conduct an assessment before certain project actions and to ensure conformance with the Secretary of the Interior’s Standards if a resource is found eligible. It is actionable and auditable as a procedural compliance requirement, with clear triggering conditions (“prior to demolition or alteration… or construction…”). However, it does not include an explicit deadline/year or a quantifiable outcome target (e.g., number of assessments, % resources protected), so it fails the “gold standard” requirement for an individual policy.",No,No,Yes,No,No,Yes,NON-SOUND,0.4,"Quantifiable target: No — the measure requires actions (retain historian, conduct assessment, ensure conformance) but contains no measurable outcome (no counts, %, or performance level). Timeline: No — it specifies a trigger ('Prior to demolition or alteration... or the construction of aboveground infrastructure') but provides no explicit date or year deadline. Binding mechanism: Yes — mandatory language is used: 'the project proponent shall retain...' and 'shall coordinate... to ensure the project is constructed in conformance...'. Spatial specificity: No — it applies to 'affected properties' under a project but does not specify a defined geography (e.g., countywide, specific districts) in the excerpt provided. Weak language: No — no 'encourage/promote/aim' wording; requirements are mandatory. Strong language: Yes — repeated 'shall' requirements tied to compliance ('shall retain', 'shall coordinate', 'ensure... constructed in conformance'). Under the STRICT VALID RULE for individual policies, it is NON-SOUND because it lacks both an explicit timeline and a quantifiable target, even though it is binding and auditable as a procedural mitigation requirement.",False
"Require a qualified archaeologist to conduct an archaeological resources assessment (including records searches, Sacred Lands File search, geoarchaeological review, surveys, recordation, eligibility evaluation, and reporting) prior to ground-disturbing construction, and determine need for further studies and archaeological/Native American monitoring with tribal consultation for Native American resources.","Mitigation Measure 3.6-2: Archaeological Resources Assessment. Prior to conducting construction activities that would involve ground disturbance, the project proponent shall retain an archaeologist meeting the minimum PQS set forth by the Secretary of the Interior ... (Qualified Archaeologist) to conduct an archaeological resources assessment. The assessment shall include a records search ...; a Sacred Lands File search at the California Native American Heritage Commission (NAHC); geoarchaeological review ...; a pedestrian field survey ...; recordation ...; evaluation ...; and preparation of a technical report documenting the methods and results of the assessment.",individual,,Impact 3.6-1 / Impact 3.6-2 — Mitigation Measures 3.6-2 through 3.6-6,Cross-sector,"Concrete, enforceable pre-construction requirements for archaeological assessment and consultation/monitoring determination.",35,individual,individual,,"This is a binding, pre-construction mitigation requirement (“shall retain…”, “Prior to conducting…”), but it does not specify a quantified outcome target (it is a procedural deliverable: conduct an assessment and produce a report) and it lacks an explicit calendar deadline/year (only a sequencing condition). Under the strict individual-policy rule, missing either a quantifiable target or a timeline makes it NON-SOUND, despite strong mandatory language.",No,No,Yes,No,No,Yes,NON-SOUND,0.4,"Quantifiable target: No. The text requires an assessment and technical report but provides no measurable outcome metric (no numbers such as % reduction, units, acreage, etc.). Evidence: ""shall ... conduct an archaeological resources assessment"" and ""preparation of a technical report documenting the methods and results"".
Timeline: No. There is no explicit date/year/deadline; only a conditional sequencing requirement. Evidence: ""Prior to conducting construction activities that would involve ground disturbance"".
Binding mechanism: Yes. Mandatory enforceable language is used. Evidence: ""the project proponent shall retain"" and ""shall include"".
Spatial specificity: No. It applies to ""the project"" but does not specify a jurisdictional/geographic area (e.g., citywide, specific district) beyond the project itself.
Weak language: No. No 'encourage/promote/aim' phrasing; requirements are mandatory.
Strong language: Yes. Repeated 'shall' requirements indicate mandate, even though not paired with hard numeric targets. Evidence: ""shall retain""; ""shall include"".
STRICT VALID RULE check: Fails gold standard because has_timeline='No' and has_quantifiable_target='No', therefore NON-SOUND regardless of binding language.",False
"Implement construction worker cultural resources sensitivity training for ground-disturbing projects that may encounter significant archaeological resources, including procedures for inadvertent discoveries and confidentiality; invite Native American monitors to participate.","Mitigation Measure 3.6-3: Construction Worker Cultural Resources Sensitivity Training. For projects with ground-disturbing activities that may encounter potentially significant archaeological resources, the Qualified Archaeologist shall implement a cultural resources sensitivity training program. ... shall instruct all construction personnel ... the proper procedures to be enacted in the event of an inadvertent discovery of archaeological resources or human remains, applicable laws protecting archaeological resources, and confidentiality of discoveries.",individual,,Impact 3.6-1 / Impact 3.6-2 — Mitigation Measures 3.6-2 through 3.6-6,Cross-sector,Specifies a required training program with defined content and participation requirements.,36,individual,individual,,"This is an auditable mitigation requirement (“shall implement” training and “shall instruct” personnel), but it lacks a measurable outcome target (e.g., % of workers trained, number of trainings, certification) and lacks an explicit deadline/year. Therefore it does not meet the gold-standard VALID rule for an individual policy, despite having strong/binding language.",No,No,Yes,Yes,No,Yes,NON-SOUND,0.4,"Quantifiable target: No — the text requires a training program but provides no measurable outcome such as number/% of workers trained, frequency, or completion standard. Evidence: ""shall implement a cultural resources sensitivity training program"" and ""shall instruct all construction personnel"" (no numbers/metrics).
Timeline: No — no explicit date/year/deadline is stated; applicability is conditional only. Evidence: ""For projects with ground-disturbing activities..."" (no 'by 20XX' or similar).
Binding mechanism: Yes — enforceable mandate language is present. Evidence: ""the Qualified Archaeologist shall implement"" and ""shall instruct all construction personnel"".
Spatial specificity: Yes — scope is defined by project type/site condition (ground-disturbing projects that may encounter archaeological resources). Evidence: ""For projects with ground-disturbing activities that may encounter potentially significant archaeological resources"".
Weak language: No — does not use 'encourage/promote/aim/explore'.
Strong language: Yes — uses mandatory ""shall implement"" / ""shall instruct"".
STRICT VALID RULE check: Fails because has_timeline='No' AND has_quantifiable_target='No' (gold standard not met), so result is NON-SOUND.",False
"Require stop-work and evaluation procedures for archaeological discoveries during construction, including a 50-foot buffer, significance evaluation, tribal consultation for Native American resources, and avoidance/preservation in place as preferred mitigation; if infeasible, require data recovery planning.","Mitigation Measure 3.6-4: Archaeological Resources Discoveries. In the event archaeological resources are encountered during construction of a project, the project proponent shall cease all activity within 50 feet of the find shall cease. The discovery shall be evaluated for significance by the Qualified Archaeologist. When assessing significance and developing treatment for resources that are Native American in origin, the County shall consult with local Native American tribes.",individual,,Impact 3.6-1 / Impact 3.6-2 — Mitigation Measures 3.6-2 through 3.6-6,Cross-sector,Clear procedural and buffer requirements triggered by discoveries; mandates evaluation and consultation.,37,individual,individual,,"This is an enforceable mitigation measure (“shall”) requiring specific actions (stop-work within 50 feet, qualified archaeologist evaluation, and tribal consultation for Native American-origin resources). However, it does not include any explicit deadline/year or any quantifiable outcome target beyond the procedural buffer. Under the strict individual-policy rule, it lacks both a timeline and a measurable outcome target, so it is NON-SOUND for climate-policy validity purposes (even though it is operationally specific).",No,No,Yes,Yes,No,Yes,NON-SOUND,0.4,"Quantifiable target: No. The text specifies a procedural buffer distance ('shall cease all activity within 50 feet of the find') but does not state a measurable outcome (e.g., % reduction, number of sites preserved, etc.). Timeline: No. There is no explicit deadline/year ('by 2030', etc.); it is triggered 'In the event archaeological resources are encountered' with no dated requirement. Binding mechanism: Yes. Uses enforceable language: 'the project proponent shall cease all activity' and 'The discovery shall be evaluated'. Spatial specificity: Yes. Applies within a defined area: 'within 50 feet of the find'. Weak language: No. No 'encourage/promote/explore' phrasing; requirements are mandatory. Strong language: Yes. Mandatory 'shall' requirements are present (e.g., 'shall cease', 'shall be evaluated'). STRICT VALID RULE check: Fails because it does not meet the gold standard (has_timeline='No' and has_quantifiable_target='No'), therefore validation_result is NON-SOUND. Confidence capped at 0.4 due to missing timeline and quantifiable outcome target.",False
"Require avoidance and preservation in place for significant archaeological resources as the preferred mitigation; if infeasible, require a Phase III Archaeological Resources Data Recovery and Treatment Plan with specified components and tribal consultation for Native American resources.","Mitigation Measure 3.6-5: Treatment of Archaeological Resources. If the assessment ... identifies significant archaeological resources ... then avoidance and preservation in place shall be the preferred manner of mitigating impacts. ... If avoidance and preservation in place ... is determined by the County to be infeasible, then the Qualified Archaeologist shall prepare a Phase III Archaeological Resources Data Recovery and Treatment Plan. The plan shall include: a detailed research design; justification for data recovery ... excavation methodology; and, reporting and curation requirements.",individual,,Impact 3.6-1 / Impact 3.6-2 — Mitigation Measures 3.6-2 through 3.6-6,Cross-sector,Mandates a hierarchy of mitigation actions and a specific planning requirement if avoidance is infeasible.,38,individual,individual,,"This is an enforceable mitigation measure describing a clear decision hierarchy (avoid/preserve in place preferred; if infeasible, prepare a Phase III data recovery and treatment plan) and specifies required plan components. However, it lacks an explicit deadline/year and does not include a quantifiable outcome target (e.g., number of sites treated, percentage avoided, completion by a certain date). Under the strict rule for individual policies, missing both timeline and quantifiable target makes it NON-SOUND despite being binding.",No,No,Yes,No,No,Yes,NON-SOUND,0.4,"Quantifiable target: No. The text requires actions and plan contents but provides no measurable outcome (no counts, percentages, or performance threshold): it states the archaeologist 'shall prepare a Phase III Archaeological Resources Data Recovery and Treatment Plan' and lists components ('a detailed research design; justification for data recovery ... excavation methodology; and, reporting and curation requirements'). Timeline: No. There is no explicit deadline/year (e.g., 'by 2030' or 'within X days'); it is conditional ('If ... identifies...' / 'If ... is determined ... to be infeasible'). Binding mechanism: Yes. Uses mandatory language 'shall be the preferred manner' and 'shall prepare' within 'Mitigation Measure 3.6-5'. Spatial specificity: No. Does not specify a geography/jurisdiction beyond generic references; 'County' appears only as the decision-maker ('determined by the County') not as a defined area of applicability. Weak language: No. Does not rely on 'encourage'/'promote'; it uses 'shall'. Strong language: Yes. Mandatory verbs are present ('shall be', 'shall prepare'), though without hard numbers. STRICT VALID RULE fails because has_timeline='No' AND has_quantifiable_target='No', so result is NON-SOUND.",False
"Require curation and disposition procedures for Native American and historic-period archaeological materials, including use of repositories meeting 36 CFR 79.9 where possible, donation to tribes when appropriate, and consultation-based disposition for Native American human remains and associated funerary objects/grave goods.","Mitigation Measure 3.6-6: Curation and Disposition of Cultural Materials. The project proponent shall arrange curation for all Native American archaeological materials, with the exception of funerary objects or grave goods ... For significant Native American archaeological materials, the project proponent shall first consider repositories ... that meet the standards outlined in 36 CFR 79.9. ... Disposition of Native American human remains and associated funerary objects or grave goods shall be determined by the landowner in consultation with the County and the MLD.",individual,,Impact 3.6-1 / Impact 3.6-2 — Mitigation Measures 3.6-2 through 3.6-6,Cross-sector,Defines required handling/curation pathways and standards-based repository requirements.,39,individual,individual,,"This is a binding mitigation measure (“shall”) that specifies procedural requirements for curation and disposition of cultural materials and consultation for remains. However, it does not include a quantifiable outcome metric (e.g., number/percent of items curated) or a deadline/year by which actions must be completed, so it fails the gold-standard measurability and timeline requirements for an individual policy.",No,No,Yes,No,Yes,Yes,NON-SOUND,0.4,"Quantifiable target: No. The text requires actions but provides no measurable outcome (no counts, percentages, or performance thresholds). Evidence: it states the proponent 'shall arrange curation' and 'shall first consider repositories... that meet... 36 CFR 79.9' but gives no numeric target.
Timeline: No. No explicit deadline/year is stated; it is tied generally to 'the project' without a date. Evidence: no 'by [year]' or similar language appears.
Binding mechanism: Yes. Uses enforceable mandate language typical of mitigation measures: 'The project proponent shall arrange curation...' and 'Disposition... shall be determined... in consultation...'.
Spatial specificity: No. Does not specify a geography or jurisdictional coverage (e.g., countywide, project site boundary) beyond generic 'the project'.
Weak language: Yes. Contains conditional/aspirational phrasing that reduces enforceability of a specific standard in places: 'shall first consider repositories... that meet... 36 CFR 79.9' and 'where possible' (implied by 'consider' rather than require).
Strong language: Yes. Multiple 'shall' requirements indicate mandate-level procedures.
STRICT VALID RULE check: Fails because has_timeline='No' and has_quantifiable_target='No', so it cannot be VALID even though it contains binding language.",False
"Require a qualified paleontologist to prepare a paleontological resources assessment report and implement monitoring (per SVP guidelines) for ground-disturbing projects, including determining whether unique geologic features are present and producing a final monitoring report if monitoring occurs.","Mitigation Measure 3.6-7: Paleontological Resources Assessment and Monitoring. For projects ... that involve ground disturbance, the project proponent shall retain a paleontologist ... (Qualified Paleontologist) to prepare a paleontological resources assessment report prior to the start of construction activities. ... Monitoring shall follow SVP Guidelines: no monitoring ... within units of Low Sensitivity or No Potential; monitoring ... in units of Low to High Significance; ... and monitoring at the initiation of excavation in units of Undetermined Significance.",individual,,Impact 3.6-3 (Paleontological resources/unique geologic features) — Mitigation Measures 3.6-7 through 3.6-9,Cross-sector,Actionable requirement with defined professional qualification and monitoring rules tied to sensitivity categories.,40,individual,individual,,"This is an enforceable mitigation requirement (“shall retain”) with specific deliverables (assessment report prior to construction; monitoring per SVP guidelines; potential final monitoring report). However, it lacks (a) a quantifiable outcome target (no measurable numeric objective like % reduction, number of sites, acres, etc.) and (b) an explicit timeline/year (it only says “prior to the start of construction activities,” which is a sequencing condition, not a deadline). Under the strict individual-policy rule, absence of both timeline and quantifiable target makes it NON-SOUND despite having binding language.",No,No,Yes,No,No,Yes,NON-SOUND,0.4,"Quantifiable target: No. The text requires actions/deliverables but no measurable outcome target (e.g., % reduction, number of features/sites protected). Evidence: 'shall retain a paleontologist ... to prepare a paleontological resources assessment report' and 'Monitoring shall follow SVP Guidelines'—these are procedural requirements without a numeric performance metric.
Timeline: No. The only timing is conditional sequencing ('prior to the start of construction activities'), not a date/year deadline (e.g., 'by 2030'). Evidence: 'prepare a ... report prior to the start of construction activities.'
Binding mechanism: Yes. Uses mandatory language indicating enforceability as a mitigation measure. Evidence: 'the project proponent shall retain a paleontologist.'
Spatial specificity: No. Applies broadly to 'projects ... that involve ground disturbance' without naming a jurisdiction/area (e.g., citywide, specific corridor, neighborhoods). Evidence: 'For projects ... that involve ground disturbance.'
Language strength: Strong language detected: Yes, due to 'shall retain' and 'Monitoring shall follow.' Weak language detected: No (no 'encourage'/'promote' style verbs).
STRICT VALID RULE: Fails because has_timeline='No' and has_quantifiable_target='No', so must be NON-SOUND even though binding language exists.",False
"Provide paleontological resources sensitivity training to construction workers for projects with potentially significant paleontological impacts, including identification, discovery procedures, and safety precautions with monitors; maintain attendance documentation.",Mitigation Measure 3.6-8: Paleontological Resources Sensitivity Training. Prior to the start of ground-disturbing activities ... the Qualified Paleontologist or its designee shall conduct construction worker paleontological resources sensitivity training ... for all construction workers. Construction workers shall be informed on how to identify ... paleontological resources ... proper procedures ... in the event of an inadvertent discovery ... and safety precautions to be taken when working with paleontological monitors.,individual,,Impact 3.6-3 (Paleontological resources/unique geologic features) — Mitigation Measures 3.6-7 through 3.6-9,Cross-sector,Mandatory training program with specified content and compliance documentation.,41,individual,individual,,"This is an enforceable mitigation measure requiring a specific action (provide sensitivity training) before ground-disturbing work begins, but it lacks a quantifiable outcome target (e.g., % of workers trained, number of trainings) and lacks an explicit calendar date/year deadline (only “prior to the start” is a conditional trigger). Under the strict rule for individual policies, missing both a quantifiable target and an explicit timeline makes it NON-SOUND despite strong/mandatory language.",No,No,Yes,No,No,Yes,NON-SOUND,0.4,"Quantifiable target: No. The text requires training for 'all construction workers' but provides no measurable outcome with a numeric metric (e.g., X trainings, 100% completion rate stated as a target, audits), only a program requirement: 'shall conduct ... training ... for all construction workers.' Timeline: No. It specifies a conditional trigger ('Prior to the start of ground-disturbing activities') but no explicit deadline/year/date. Binding mechanism: Yes. Uses enforceable mitigation/mandate language: 'Mitigation Measure 3.6-8' and 'shall conduct' / 'shall be informed.' Spatial specificity: No. No location/jurisdiction is named in the excerpt beyond general 'projects' / 'ground-disturbing activities.' Weak language: No; it is not framed as encourage/promote. Strong language: Yes; repeated 'shall conduct' and 'shall be informed' indicate a requirement, but without timeline + quantifiable target it fails the strict validity rule.",False
"Require stop-work/buffer, evaluation, and salvage/curation procedures for paleontological discoveries, including allowing monitors to redirect work, implementing salvage for significant fossils, and ceasing work within a 50-foot radius if discovered when monitors are not present; file salvage reports with the Natural History Museum of Los Angeles County.","Mitigation Measure 3.6-9: Paleontological Discoveries. If a potential fossil is found, the paleontological monitor shall be allowed to temporarily divert or redirect grading and excavation activities ... An appropriate buffer area ... shall be established around the find where construction activities shall not be allowed to continue. ... If a fossil is determined to be significant, the Qualified Paleontologist shall implement a paleontological salvage program ... Any fossils encountered and recovered shall be ... catalogued, and curated ... such as the Natural History Museum of Los Angeles County, if such an institution agrees to accept the fossils.",individual,,Impact 3.6-3 (Paleontological resources/unique geologic features) — Mitigation Measures 3.6-7 through 3.6-9,Cross-sector,"Defines specific discovery response actions, buffers, salvage and curation requirements—clear implementable procedures.",42,individual,individual,,"This is an enforceable mitigation measure with clear operational procedures (“shall” language) for how construction must respond to paleontological discoveries (stop/redirect work, establish buffer, salvage, curation, reporting). However, the verbatim text provided does not include an explicit numeric performance target (e.g., number of salvages, % compliance) or an explicit deadline/year; it is conditional (“if found”) rather than time-bound. Under the strict rule for individual policies, missing a timeline and quantifiable outcome makes it NON-SOUND despite being implementable.",No,No,Yes,No,No,Yes,NON-SOUND,0.4,"Quantifiable target: No—text specifies procedures but no measurable outcome/metric (e.g., % reduction, number of sites) is stated; it says 'If a fossil is determined to be significant... implement a paleontological salvage program' and 'Any fossils... shall be... catalogued, and curated'. Timeline: No—no explicit deadline/year; requirements are conditional ('If a potential fossil is found...'). Binding mechanism: Yes—mandatory language indicates enforceable requirements: 'shall be allowed', 'shall be established', 'shall not be allowed to continue', 'shall implement', 'shall be... catalogued, and curated'. Spatial specificity: No—the excerpt does not specify the jurisdiction/project area where it applies (it references a buffer area but not a defined city/project geography). Language strength: Strong language detected Yes due to repeated 'shall' and prohibition 'shall not be allowed to continue'. Weak language detected: No—no 'encourage/promote/aim' phrasing. Overall: Fails STRICT VALID RULE because has_timeline='No' and has_quantifiable_target='No', so set to NON-SOUND and cap confidence at 0.4.",False
