policy_statement,verbatim_text,policy_type,parent_policy_name,section_header,sector,extraction_rationale,cluster_id,cluster_type,role,parent_statement,reasoning,has_quantifiable_target,has_timeline,has_binding_mechanism,has_spatial_specificity,weak_language_detected,strong_language_detected,validation_result,confidence_score,validation_reasoning,final_verdict
"All decision-makers for new infrastructure must require a climate risk and resilience assessment, consider it, and decide consistently with it; Minister must issue guidelines for conducting such assessments.","all ministers, State entities and other persons making decisions relating to proposals for new infrastructure must--
(a) direct that a climate risk and resilience assessment be conducted...
(b) consider the climate risk and resilience assessment...
(c) make a decision... consistent with the climate risk and resilience assessment...

The Minister... must prepare and issue guidelines on how climate risk and resilience assessments are to be conducted...",individual,,PART 11 — Climate resilient buildings and infrastructure,Infrastructure,Binding requirement for risk/resilience assessments and accompanying guidelines.,28,individual,individual,,"The verbatim text establishes a binding, enforceable requirement (“must”) that climate risk and resilience assessments be conducted and used consistently in new infrastructure decision-making, plus a requirement that the Minister issue assessment guidelines. However, it does not specify any explicit deadline/year for implementation, nor any quantifiable outcome target (e.g., % of projects assessed by a date, risk reduction metric). Under the strict “Individual policy” rule, absence of both timeline and quantifiable target makes it NON-SOUND despite strong/binding language.",No,No,Yes,No,No,Yes,NON-SOUND,0.4,"Quantifiable target: No. The text requires an assessment be done and considered but provides no measurable outcome (no % coverage, number of projects, or performance threshold). Evidence: “must—(a) direct that a climate risk and resilience assessment be conducted… (b) consider… (c) make a decision… consistent with the… assessment…”. Timeline: No. No explicit year, date, or deadline is stated for when this must begin or by when guidelines must be issued. Binding mechanism: Yes. Repeated mandatory language indicates enforceability: “must—(a)… (b)… (c)…”, and “The Minister… must prepare and issue guidelines…”. Spatial specificity: No. Applies broadly to “all ministers, State entities and other persons” without specifying a jurisdictional geography (e.g., a named state/territory, citywide, or particular areas). Language strength: Strong language detected due to mandatory verbs “must”, “direct”, “consider”, “make a decision… consistent”, and “must prepare and issue guidelines”. Weak language: No, as it does not use non-binding verbs like “encourage” or “promote”. STRICT VALID RULE: fails Gold Standard because has_timeline='No' and has_quantifiable_target='No', therefore validation_result is NON-SOUND regardless of binding language.",False
"Health minister must review and, if necessary, amend and scale up implementation/enforcement of the National Building Code immediately upon commencement and every 5 years to increase climate resilience.","must review and if necessary amend the content, expand the scope and scale up the implementation and enforcement of the National Building Code immediately upon the commencement of this section and every 5 years thereafter for the purpose of increasing the climate resilience of Fiji's buildings...",individual,,PART 11 — National Building Code,Buildings,Binding code review/enforcement schedule with climate-resilience purpose.,29,individual,individual,,"The verbatim text establishes a binding, recurring requirement on the health minister to review and potentially amend/expand/scale up enforcement of the National Building Code on a defined schedule (“immediately… and every 5 years thereafter”). However, it does not specify any measurable outcome (e.g., % of buildings compliant, number of inspections, resilience performance standard achieved by a year). Because the strict rule for an individual policy requires both an explicit timeline and a quantifiable target, this is NON-SOUND despite having a binding mechanism and timeline.",No,Yes,Yes,Yes,No,No,NON-SOUND,0.4,"Quantifiable target: No. The text has no measurable outcome (no %, counts, performance threshold), only process actions: “must review and if necessary amend… expand the scope and scale up the implementation and enforcement…”. Timeline: Yes, explicit timing is provided: “immediately upon the commencement of this section and every 5 years thereafter”. Binding mechanism: Yes, the obligation uses mandatory language: “must review…”. Spatial specificity: Yes, applies to Fiji via “Fiji's buildings” and the “National Building Code”. Weak language: No, it uses “must” rather than encourage/aim. Strong language: No, while “must” is mandatory, it is not paired with hard numbers/quantified outcomes. Strict valid rule fails because has_quantifiable_target='No' (gold standard not met), so the policy is not fully measurable/auditable as an outcome commitment.",False
Establish the Fijian Adaptation Registry as an online public registry for adaptation projects; Director must maintain it and register/publish reports of adaptation projects when provided.,"This section establishes the Fijian Adaptation Registry.

The Director must keep and maintain the Adaptation Registry.

The Adaptation Registry is to be maintained by electronic means and publicly accessible online.

If the Director considers that the report is in relation to an adaptation project in Fiji, the Director must register the Project and publish the report on the Adaptation Registry.",individual,,PART 11 — Fijian Adaptation Registry / Voluntary reporting on adaptation projects,Adaptation,Creates and operationalizes an adaptation project registry with publication requirements.,30,individual,individual,,"The statement reflects a concrete, auditable institutional deliverable: creating and maintaining an online, publicly accessible adaptation registry, with a mandatory duty on the Director to register projects and publish reports when provided. However, it lacks any explicit deadline (e.g., “by 2026”) and any quantifiable outcome target (e.g., “register 100 projects” or “publish reports within 30 days”). Under the strict rule for individual policies, absence of both a timeline and a measurable target makes it NON-SOUND despite strong/binding “must” language.",No,No,Yes,Yes,No,Yes,NON-SOUND,0.4,"AUDITABLE COMMITMENT: Yes—establishes and requires operation of a registry: “This section establishes the Fijian Adaptation Registry.” and “The Director must keep and maintain the Adaptation Registry.” plus publication duty: “the Director must register the Project and publish the report on the Adaptation Registry.”
BINDING MECHANISM: Yes—uses mandatory language imposing a duty on an authority: “The Director must…”.
SPATIAL SPECIFICITY: Yes—geographic scope is explicit: “an adaptation project in Fiji” and registry is for projects “in relation to an adaptation project in Fiji”.
TIMELINE: No—no explicit date/year/deadline is stated; phrases describe requirements but not when they must be completed.
QUANTIFIABLE TARGET: No—no measurable outcome (counts, %s, time-to-publish standard, etc.) is specified; it requires actions but not a numeric target.
LANGUAGE STRENGTH: Strong language present due to repeated “must” plus concrete actions (“keep and maintain”, “register”, “publish”); weak language absent.
STRICT VALID RULE: Fails gold standard because has_timeline='No' AND has_quantifiable_target='No', therefore overall NON-SOUND for an individual policy even though binding/strong.",False
Minister must prepare successive Fijian Planned Relocation Guidelines and operationalise them through standard operating procedures for proactive climate/disaster displacement processes.,"The Minister, with the assistance of the Fijian Taskforce on Relocation and Displacement, must prepare successive Fijian Planned Relocation Guidelines.

The Minister... must operationalise the Fijian Planned Relocation Guidelines through developing standard operating procedures which enable pro-active processes for addressing the risk of climate and disaster driven displacement.",individual,,PART 12-CLIMATE DISPLACEMENT AND RELOCATION — Fijian Planned Relocation Guidelines,Adaptation,Binding requirement to prepare guidelines and SOPs for planned relocation.,31,individual,individual,,"The verbatim text contains binding language (“must”) requiring the Minister to (1) prepare successive Planned Relocation Guidelines and (2) operationalise them via standard operating procedures. This is an auditable deliverable (documents/SOPs), but it lacks any explicit deadline/year and lacks any measurable outcome target (e.g., number of communities relocated, % coverage, timeline for issuance). Therefore it fails the strict “gold standard” requirement (timeline + quantifiable target) for an individual policy, even though it is binding.",No,No,Yes,No,No,Yes,NON-SOUND,0.4,"AUDITABLE COMMITMENT: Yes, because the text requires concrete deliverables: the Minister ""must prepare successive Fijian Planned Relocation Guidelines"" and ""must operationalise ... through developing standard operating procedures"".
TIMELINE: No, because there is no explicit date/deadline/year stated in the verbatim text.
QUANTIFIABLE TARGET: No, because there are no measurable outcome metrics (only preparation/operationalisation of guidelines/SOPs).
BINDING MECHANISM: Yes, due to mandatory language ""must"" directed at the Minister.
SPATIAL SPECIFICITY: No, the text does not specify where (e.g., specific regions/communities); it is general.
LANGUAGE STRENGTH: Strong language detected (""must prepare"", ""must operationalise""); weak language not detected.
STRICT VALID RULE: Fails gold standard because has_timeline='No' and has_quantifiable_target='No', so overall classification is NON-SOUND for an individual policy despite being binding.",False
Minister is responsible for relocating and supporting at-risk communities subject to objectives and procedural safeguards including consultations and public hearings.,"The Minister... is responsible for relocating and supporting at-risk communities...

Prior to the Minister making a decision on relocating at-risk communities, the Fijian Taskforce... must- (a) consult... (b) conduct a public hearing... (c) provide a record...",individual,,PART 12-CLIMATE DISPLACEMENT AND RELOCATION — Relocation of at-risk communities,Adaptation,Creates a mandated relocation responsibility with defined procedures (governance mechanism).,32,individual,individual,,"The statement describes a ministerial responsibility and mandates procedural steps (consultations, public hearing, record) before relocation decisions. This indicates a binding governance mechanism, but it lacks any explicit deadline/year and lacks any measurable outcome target (e.g., number of communities relocated, proportion supported, timeframe for completion). Because individual-policy validity requires both a timeline and a quantifiable target, it is NON-SOUND under the strict rule despite being enforceable.",No,No,Yes,Yes,No,No,NON-SOUND,0.4,"Quantifiable target: No—text states the Minister is responsible for 'relocating and supporting at-risk communities' but gives no measurable outcome (no number of communities/people, % coverage, etc.). Timeline: No—no explicit date/deadline/year is provided. Binding mechanism: Yes—uses mandatory language: 'the Fijian Taskforce... must- (a) consult... (b) conduct a public hearing... (c) provide a record...' indicating enforceable procedural requirements. Spatial specificity: Yes—applies to a defined group/location category: 'at-risk communities' (scope is specified to that class of communities). Weak language: No—does not use 'encourage/aim/explore'; it assigns responsibility and uses 'must'. Strong language: No—although 'must' appears, there are no 'hard numbers' tied to required outcomes. Overall: Fails strict gold standard because has_timeline='No' AND has_quantifiable_target='No', so it is NON-SOUND for measurable, auditable delivery.",False
"Set ocean targets: 100% sustainably and effectively managed waters long-term, and 30% marine protected area coverage by 2030; Minister must promote achievement through the National Ocean Policy.","This section sets Fiji's long term ocean sustainability target... to be 100% sustainably and effectively managed.

This section sets Fiji's 2030 marine protected area target... for 30% ... to be designated as a marine protected area by 2030.

The Minister must take all reasonable steps to promote the achievement... through the development and implementation of the National Ocean Policy.",individual,,PART 13-OCEANS AND CLIMATE CHANGE — Ocean sustainability targets,Oceans,Quantified ocean management and MPA targets with a promoting mechanism via National Ocean Policy.,33,individual,individual,,"The verbatim text contains two measurable outcome targets (100% sustainably and effectively managed waters long-term; 30% of waters designated as marine protected areas) and one explicit deadline (by 2030) for the MPA target. However, the “100%” target is explicitly “long term” with no year, and the implementation mechanism uses weak/soft language (“must take all reasonable steps to promote”) rather than a binding requirement to achieve the targets. Under the strict rule for individual policies, missing an explicit timeline for the 100% target and the predominance of “promote” language makes the statement not fully auditable/enforceable as written, so it is NON-SOUND.",Yes,Yes,No,Yes,Yes,No,NON-SOUND,0.65,"Quantifiable target: Yes, because the text sets numeric outcomes: ""100% sustainably and effectively managed"" and ""30% ... to be designated as a marine protected area"".
Timeline: Yes, because it includes an explicit deadline for the MPA target: ""by 2030"". (Note: the ""100%"" target is described as ""long term"" without a year, weakening auditability for that portion.)
Binding mechanism: No, because the obligation is framed as promotion rather than an enforceable requirement to achieve the targets: ""must take all reasonable steps to promote the achievement..."".
Spatial specificity: Yes, because it specifies the jurisdiction the targets apply to: ""Fiji's"" waters/ocean sustainability target and ""Fiji's 2030 marine protected area target"".
Weak language: Yes, due to ""promote"" and ""all reasonable steps"" rather than commit/require/achieve.
Strong language: No, because there is no hard directive to achieve the numeric outcomes; the only 'must' is attached to promoting steps, not delivery.
STRICT VALID RULE: Fails because language strength condition is not met (weak language present and no binding achievement mechanism), and part of the statement (100% target) lacks a deadline, reducing auditable commitment.",False
"Minister may implement science-based regulations/policies/measures to conserve and restore coastal and marine environments, including blue carbon protection and alternatives to non-biodegradable/non-eco-friendly materials.","The Minister may make and implement regulations, policies, measures and actions that promote an evidence-based approach to the conservation and restoration of Fiji's... coastal environments, including-
(a) protecting stores of blue carbon;...
(d) fiscal incentives and education campaigns supporting alternatives to nonbiodegradable and non-ecofriendly materials.

Regulations, policies, measures and actions... must use a science-based and data-driven approach.",individual,,"PART 13 — Minister has the power to introduce and implement regulations, policies, measures and actions",Oceans,"Authorizes and constrains actions to evidence-based, data-driven conservation measures with specific examples.",34,individual,individual,,"The statement describes permissive authority (“may make and implement”) for the Minister to introduce regulations/policies/measures supporting science-based coastal and marine conservation (including blue carbon and alternatives to non-biodegradable materials). However, it does not include any explicit, auditable outcome target (e.g., hectares restored, % reduction, tons CO₂e) or any deadline/year. Because it lacks both a quantifiable target and a timeline, it fails the gold-standard requirement for an individual policy and should be treated as NON-SOUND for measurability/actionability, despite being policy-relevant and spatially specific to Fiji’s coastal environments.",No,No,No,Yes,Yes,No,NON-SOUND,0.4,"Quantifiable target: No—text lists example actions ('protecting stores of blue carbon', 'fiscal incentives and education campaigns') but provides no measurable outcome (no %/hectares/tons/etc.). Timeline: No—no explicit year/deadline is stated. Binding mechanism: No—authority is permissive ('The Minister may make and implement...') and does not itself impose a requirement or mandate with enforceable standards; it also does not specify that regulations are hereby enacted, only that they may be made. Spatial specificity: Yes—applies to 'Fiji's... coastal environments'. Weak language: Yes—uses 'may' and 'promote' (e.g., 'may make and implement...', 'actions that promote an evidence-based approach'). Strong language: No—no 'require/mandate/achieve' coupled with hard numbers. Therefore it fails the strict rule (missing both timeline and quantifiable target), so NON-SOUND. Confidence capped at 0.4 due to has_timeline='No' and has_quantifiable_target='No'.",False
Finance minister must implement climate budget coding/tracking systems and oversee and publicly report on domestic climate finance sources; and must develop national climate finance strategies with the Reserve Bank and review every 5 years.,"The Minister responsible for finance may... implement climate budget coding and tracking systems...

carry out the reporting, monitoring and evaluation of domestic climate finance sources... and make any such reports publicly available on the Information Platform;

The Minister responsible for finance, in consultation with the Reserve Bank, must develop national climate finance strategies... 

The Minister... must review the national climate finance strategies and frameworks every 5 years.",individual,,PART 14-SUSTAINABLE FINANCING — Powers of the Minister responsible for finance / National climate finance strategies,Climate finance,Binding strategy development and review cycle plus operational finance tracking/reporting measures.,35,individual,individual,,"The statement describes mostly procedural/administrative actions (implementing tracking systems, reporting, developing strategies, and reviewing them). While there is a binding “must” for developing strategies and reviewing every 5 years (timeline present), there is no quantifiable outcome target (e.g., amount of finance mobilized, % tracked, coverage, or deadline for implementation/reporting cadence). Therefore it fails the gold-standard requirement (quantifiable target + timeline) for an individual policy and is NON-SOUND under the strict rule.",No,Yes,Yes,No,Yes,No,NON-SOUND,0.4,"Quantifiable target: No. The text specifies actions like ""implement climate budget coding and tracking systems"" and ""carry out the reporting, monitoring and evaluation"" and ""make any such reports publicly available"" but provides no measurable outcome (no $ amount, %, coverage, frequency, or completion threshold).
Timeline: Yes. Explicit review cadence: ""must review ... every 5 years.""
Binding mechanism: Yes. Uses mandatory language: ""must develop national climate finance strategies"" and ""must review ... every 5 years"" (statutory duty implied).
Spatial specificity: No. No clear jurisdictional scope like 'nationwide/country' stated explicitly in the excerpt; 'national' modifies strategies but does not clearly specify where measures apply.
Weak language: Yes. Presence of permissive language: ""may... implement"" (implementation not required).
Strong language: No. Although 'must' appears, there are no hard numbers/targets attached.
STRICT VALID RULE: Fails because has_quantifiable_target='No' (gold standard requires both timeline and quantifiable target).",False
"Finance minister may grant incentives for mitigation/adaptation measures and must set incentive nature/conditions in regulations, including that incentives are non-discretionary.","The Minister responsible for finance may... grant... such incentives...

The Minister responsible for finance must, if granting incentives... in regulations set out the nature of the incentives, the conditions for the grant or withdrawal of such incentives... including that such incentives are non-discretionary.",individual,,PART 14-SUSTAINABLE FINANCING — Incentives for the promotion of climate change initiatives,Climate finance,Establishes a regulatory incentive mechanism with requirement to codify terms in regulations.,36,individual,individual,,"The text creates authority for the finance minister to grant incentives and requires that, if incentives are granted, their nature and conditions (including non-discretionary features) be set out in regulations. However, it does not specify any quantifiable outcome (e.g., amount of emissions reduced, number/value of projects supported) nor any deadline/year by which incentives must be implemented or deliver results. As an individual policy, it is therefore not measurable/auditable to the “gold standard” required.",No,No,Yes,No,Yes,No,NON-SOUND,0.4,"Quantifiable target: No measurable outcome is stated—only authority/procedure: ""may... grant... such incentives"" and ""must... in regulations set out the nature of the incentives [and] conditions"". Timeline: No explicit date/year/deadline appears in the excerpt. Binding mechanism: Yes, there is a legal requirement: ""must... in regulations set out the nature of the incentives... including that such incentives are non-discretionary."" Spatial specificity: No location/jurisdictional scope is stated in the provided text. Weak language: Yes—""may... grant"" indicates discretion and no hard commitment to deliver outcomes. Strong language: No hard-number requirements or quantified deliverables are present. STRICT VALID RULE fails because has_timeline='No' and has_quantifiable_target='No' (gold standard not met), so the policy is NON-SOUND for measurability despite having a binding regulatory component.",False
"Within 12 months, Minister must publish guidance materials (based on best practice including TCFD) to help companies/investment schemes/FNPF/licensed financial institutions/Reserve Bank meet climate risk obligations.","Within 12 months of the commencement of this section, the Minister must develop and publish guidance materials...

In developing such guidance materials, the Minister must have regard to industry best practice including the recommendations of the Financial Stability Board's Task Force on Climate-related Financial Disclosures.",individual,,PART 15-PRIVATE SECTOR TRANSITION AND ENGAGEMENT — Guidance and adopting best practice,Finance,Deadline-bound requirement to publish guidance aligned to recognized disclosure standards (TCFD).,37,individual,individual,,"The verbatim text contains a binding, deadline-specific requirement (“must develop and publish”) within 12 months, which is an auditable deliverable (publication of guidance materials). However, it does not include a quantifiable outcome target (e.g., % compliance, number of entities covered, emissions reductions). Under the strict rule for individual policies, lacking a quantifiable target prevents a VALID rating even though the timeline and binding language are present.",No,Yes,Yes,No,No,Yes,NON-SOUND,0.4,"Quantifiable target: No—text specifies producing guidance materials but contains no measurable outcome metric (no %, counts, reductions). Timeline: Yes—""Within 12 months of the commencement of this section"". Binding mechanism: Yes—""the Minister must develop and publish guidance materials"" indicates a mandatory statutory duty. Spatial specificity: No—no explicit jurisdictional/geographic scope is stated in the excerpt beyond implied applicability. Weak language: No—no 'encourage/aim/explore'; it uses mandatory wording. Strong language: Yes—""must develop and publish"" is directive (though not paired with hard outcome numbers). Strict validity: Fails gold standard because has_quantifiable_target='No', therefore set to NON-SOUND and confidence capped at 0.4 per rules.",False
Company directors must consider and evaluate foreseeable climate change risks and opportunities as part of their duty of care and diligence.,directors or other officers of a company must consider and evaluate climate change risks and opportunities to the extent they are foreseeable and intersect with the interests of the company.,individual,,PART 15 — Directors must consider and evaluate climate change risks and opportunities,Finance,Creates a binding governance obligation on corporate directors.,38,individual,individual,,"The verbatim text establishes a mandatory governance requirement (“must consider and evaluate”) for directors/officers, which is a binding obligation. However, it does not specify any quantifiable outcome (e.g., emissions reductions, % of firms, number of assessments) nor any explicit deadline/year by which the evaluations must occur. Because the strict rule for individual policies requires both a timeline and a quantifiable target, this is NON-SOUND despite strong mandatory language.",No,No,Yes,No,No,Yes,NON-SOUND,0.4,"Quantifiable target: No — the text requires directors to ""consider and evaluate climate change risks and opportunities"" but provides no measurable outcome/metric. Timeline: No — no date or deadline is stated; it is framed as an ongoing duty ""to the extent they are foreseeable."" Binding mechanism: Yes — uses mandatory language imposing a duty: ""must consider and evaluate."" Spatial specificity: No — no jurisdiction/geography is specified in the excerpt (only ""a company""). Weak language: No — does not use 'encourage/aim/explore'; it uses 'must'. Strong language: Yes — ""must consider and evaluate"" indicates a requirement, though without hard numbers. Strict valid rule: Fails because has_timeline='No' and has_quantifiable_target='No', so set to NON-SOUND; confidence capped at 0.4.",False
"Companies and managed investment schemes must disclose material climate-related financial risks, mitigation measures, integration into investment/risk processes, and climate impacts/Paris alignment in financial statements and directors’ reports.",All companies and managed investment schemes... must disclose... (a) any material financial risks... (b) measures adopted... (c) how consideration of climate change risks are integrated...; and (d) the climate change impacts... and the extent to which... complies with the long-term temperature goal in Article 2 of the Paris Agreement.,individual,,PART 15 — Disclosure of financial risks of climate change and measures adopted to reduce them by companies and managed investment schemes,Finance,Mandatory disclosure requirements embedded in financial reporting.,39,individual,individual,,"This is a binding, auditable disclosure mandate (“must disclose”) applying to “all companies and managed investment schemes.” However, it does not contain an explicit deadline/year for when disclosures begin, nor does it specify quantifiable outcome targets (it specifies reporting content, not measurable emissions/finance outcomes). Under the strict rule for individual policies, missing timeline and quantifiable target makes it NON-SOUND.",No,No,Yes,No,No,Yes,NON-SOUND,0.4,"Quantifiable target: The text requires disclosure of categories of information—“must disclose… (a) any material financial risks… (b) measures adopted… (c) how… integrated…; and (d) the climate change impacts… and the extent to which… complies with… Article 2 of the Paris Agreement”—but provides no numeric/measurable outcome threshold (e.g., % reduction, $ amount aligned, etc.), so has_quantifiable_target = No.
Timeline: No explicit start date, year, or deadline appears in the excerpt (“must disclose…” without ‘by YYYY’), so has_timeline = No.
Binding mechanism: Uses mandatory language “must disclose” and embeds requirements in “financial statements and directors’ reports,” indicating an enforceable reporting obligation, so has_binding_mechanism = Yes.
Spatial specificity: Applies broadly to “All companies and managed investment schemes” but does not specify a jurisdiction/geography (e.g., country/state/citywide) in the provided text, so has_spatial_specificity = No.
Language strength: “must disclose” is strong/mandatory, so strong_language_detected = Yes. No encouragement-style verbs are present, so weak_language_detected = No.
STRICT VALID RULE: Fails the gold standard because has_timeline = No and has_quantifiable_target = No; therefore validation_result = NON-SOUND. Confidence capped at 0.4 due to missing timeline/quantifiable target.",False
