location,policy_commitment,source_quote,has_measurable_target,has_deadline,has_legal_mandate,has_geographic_scope,extraction_notes,is_actionable,soundness_confidence,validation_reasoning,weak_language_detected,strong_language_detected,climate_strategy_type,additional_strategy_types,causal_mechanism,policy_instruments,classification_signals,classification_confidence,co_benefits_identified,classification_notes
miami_dade,Shift 10% of transportation mode away from single-occupant vehicles by 2030.,SHIFT 10% OF TRANSPORTATION MODE AWAY FROM SINGLE OCCUPANT VEHICLES BY 2030,Yes — Shift 10% of transportation mode away from single occupant vehicles by 2030,Yes — by 2030,No (mode-shift target and planning objective; implementation requires multiple measures),Yes — communitywide (Miami-Dade County),Transport modal-shift numeric target (quantifiable target addressing mode share).,True,0.78,VALID,,,Mitigation,Resource Efficiency,Human activity (transport mode choice) → DECREASED GHG emissions,Mode‑shift target / target setting (10% shift away from SOVs); implies transport demand management measures such as expanded public transit; active‑transport infrastructure; carpooling/carpool priority; parking/pricing incentives; and travel behavior change programs (note: the statement itself is a mode‑share target rather than a specific implementation instrument),"""shift ... away from single-occupant vehicles""; ""transportation mode""; ""10% by 2030""",0.88,Reduced congestion; improved air quality; public health benefits (active travel); lower energy use per passenger; reduced road wear and parking demand; potential equity and cost savings for households,
miami_dade,Electrify the County fleet: 80% of light vehicles and 50% of public transit buses by 2030.,ELECTRIFY THE COUNTY FLEET: 80% OF LIGHT VEHICLES AND 50% OF PUBLIC TRANSIT BUSES BY 2030,Yes — 80% of light vehicles and 50% of public transit buses electrified by 2030,Yes — by 2030,Yes — County operational commitment/administrative policy to electrify its fleet (implied procurement/operational requirement),Yes — County fleet and public transit bus fleet (Miami-Dade County government operations/public transit),Explicit electrification targets for County fleet and buses (quantifiable targets and administrative/operational commitment).,True,0.93,VALID,,,Mitigation,,Human activity (fossil-fuel vehicles → EV adoption) → ↓ GHG emissions (vehicle sector) → ↓ atmospheric forcing,Fleet electrification targets / procurement mandate for electric vehicles; transition from internal-combustion vehicles to battery electric vehicles; (implied) deployment of vehicle charging infrastructure and phase-out schedule for ICE vehicles,"""Electrify the County fleet""; ""80% of light vehicles""; ""50% of public transit buses""; target year ""by 2030""; ""electrify""",0.95,Improved local air quality (reduced tailpipe pollutants); lower fuel/operating costs; reduced noise; potential energy-cost savings; potential long-term GHG reductions depending on grid decarbonization,
miami_dade,Transition 30% of communitywide vehicles to electric power by 2030.,TRANSITION 30% OF COMMUNITYWIDE VEHICLES TO ELECTRIC POWER BY 2030,Yes — Transition 30% of communitywide vehicles to electric power by 2030,Yes — by 2030,No (communitywide adoption target; not a regulatory mandate in the line itself),Yes — communitywide (Miami-Dade County),Explicit community-level EV adoption target (quantifiable target).,True,0.88,VALID,,,Mitigation,,Human activity (vehicle fuel use → vehicle electrification) → ↓ GHG emissions from transport → ↓ atmospheric forcing,Fleet electrification target/mandate (30% EV by 2030); implied mechanisms to achieve target could include procurement/replacement schedules for public fleets; EV purchase incentives/subsidies; deployment of charging infrastructure; and vehicle retirement/scrappage programs.,"""Transition ... vehicles to electric power""; ""30% of communitywide vehicles""; ""by 2030""; ""electric""",0.92,Reduced local air pollution and health impacts; lower noise; potential energy security/resilience benefits; reduced tailpipe emissions; potential long-term operational cost savings,
miami_dade,"Reduce greenhouse gas emissions from Miami International Airport and PortMiami operations by 50% and 25%, respectively, by 2030.","REDUCE GREENHOUSE GAS EMISSIONS FROM MIAMI INTERNATIONAL AIRPORT AND PORTMIAMI OPERATIONS BY 50% AND 25%, RESPECTIVELY BY 2030",Yes — Reduce GHG emissions from Miami International Airport by 50% and PortMiami by 25% by 2030,Yes — by 2030,No (operational targets; will require collaboration with airport/port stakeholders and industry),Yes — Miami International Airport and PortMiami operations (within Miami-Dade County),Clear numeric targets to cut emissions from two major transport hubs (quantifiable target; sector-specific).,True,0.82,VALID,,,Mitigation,,Human activity (airport/port operations) → ↓ GHG emissions → ↓ atmospheric forcing,Emissions reduction targets and reporting; electrification of ground support equipment and vehicles; procurement of renewable electricity (PPAs) / on-site solar; energy efficiency retrofits of buildings and terminals; fuel switching to low-carbon fuels; operational changes to reduce idling/fuel use; carbon monitoring and management; possible use of offsets as a residual measure,"""Reduce greenhouse gas emissions""; ""50% by 2030""; ""25% by 2030""; ""Miami International Airport""; ""PortMiami operations""",0.95,Improved local air quality; reduced fuel and energy costs; noise reduction; public health benefits; operational efficiency; potential jobs in clean energy/electrification sectors,
miami_dade,Increase community-wide tree canopy to 30% coverage by 2030.,INCREASE COMMUNITY-WIDE TREE CANOPY TO 30% COVERAGE BY 2030.  [COMMUNITY RECOMMENDATION ],Yes — Increase community-wide tree canopy to 30% coverage by 2030,Yes — by 2030,No (community recommendation/target; other lines propose County facility requirements but this line is a communitywide target),Yes — communitywide (Miami-Dade County),Explicit urban canopy target (quantifiable target and communitywide natural-asset objective).,True,0.78,VALID,,,Nature-Based Solutions,Adaptation; Mitigation,Ecosystem enhancement (increased tree canopy) → ↑ adaptive capacity / ↓ exposure to heat and flooding (and ↑ carbon uptake as co-benefit),Urban tree-planting programs; municipal canopy targets; urban forestry management and maintenance; incentives or funding for street and private-tree planting; public-private planting partnerships; tree protection and stewardship policies,"""tree canopy""; ""30% coverage""; ""community-wide""; ""increase ... canopy""; planting/coverage target",0.92,Urban cooling / reduced heat exposure; stormwater absorption and flood risk reduction; increased carbon sequestration; improved air quality; enhanced biodiversity; public health and well-being,
miami_dade,Ensure County facilities within the UDB attain at least 30% canopy cover and County facilities outside the UDB attain at least 50% canopy coverage by 2030.,ENSURE THAT ALL COUNTY FACILITIES WITHIN THE URBAN DEVELOPMENT BOUNDARY (UDB) (PER 2013 DELINEATION) SHALL ATTAIN AN AVERAGE OF AT LEAST 30% CANOPY COVERAGE AND ALL COUNTY FACILITIES OUTSIDE THE UDB SHALL ATTAIN AN AVERAGE OF AT LEAST 50% CANOPY COVERAGE BY 2030,Yes — County facilities within UDB: at least 30% canopy; outside UDB: at least 50% canopy — by 2030,Yes — by 2030,"Yes — the sentence uses 'ENSURE ... SHALL ATTAIN', indicating an administrative/required standard for County facilities (implies binding County policy)",Yes — County facilities within and outside the Urban Development Boundary in Miami-Dade County,Specific County-facility canopy coverage targets (quantifiable and spatially differentiated requirement for County facilities).,True,0.9,VALID,,,Nature-Based Solutions,Adaptation; Mitigation,"Ecosystem enhancement (↑ canopy cover) → ↑ ecosystem services (shading, evapotranspiration, infiltration, carbon uptake) → ↓ heat exposure and flood/runoff risk (resilience) and ↑ carbon sinks",Canopy/urban forestry targets for County facilities; tree planting and preservation programs; site landscaping and maintenance standards; urban forest management and monitoring to reach percentage coverage goals,"""canopy cover""/""canopy coverage""; ""County facilities""; ""attain""; ""30%""/""50% canopy""; ""by 2030""; ""within/outside the Urban Development Boundary (UDB)""",0.92,Heat mitigation/cooling (reduced urban heat exposure); stormwater management/flood risk reduction; carbon sequestration (GHG reduction); improved air quality; biodiversity habitat; public health/well-being; energy demand reduction for cooling,
miami_dade,Produce 48 GWh/year of electricity from cogeneration at wastewater plants by 2030.,48 GWH/YEAR OF ELECTRICITY FROM COGENERATION AT WASTEWATER PLANTS BY 2030,Yes — 48 GWh/year of electricity from cogeneration at wastewater plants by 2030,Yes — by 2030,No (operational/production target for utility operations; not presented as law),Yes — wastewater plants in Miami-Dade County (WASD operations),Explicit target to increase energy from wastewater cogeneration (quantifiable target and specific intervention).,True,0.88,VALID,,,Mitigation,Resource Efficiency,Human activity (waste-to-energy/cogeneration) → ↓ GHG emissions (methane capture + fossil electricity displacement) → ↓ atmospheric forcing,Biogas capture and use; cogeneration/combined heat and power (CHP) at wastewater treatment plants; on-site renewable electricity generation targets/quotas; energy recovery from wastewater,"""cogeneration""; ""wastewater plants""; ""48 GWh/year""; ""electricity""; ""by 2030""",0.9,Reduced methane emissions from wastewater; improved energy self-sufficiency for utilities; lower operational energy costs; circular economy/resource recovery; local air quality improvements,
miami_dade,Convert 50% of non-recycled garbage to energy by 2030.,50% OF NON-RECYCLED GARBAGE CONVERTED TO ENERGY BY 2030,Yes — Convert 50% of non-recycled garbage to energy by 2030,Yes — by 2030,No (operational/target for waste management; implementation requires facility upgrades and programs),Yes — countywide (Miami-Dade County solid waste stream),Explicit waste-to-energy target converting non-recycled garbage (quantifiable target and specific intervention).,True,0.82,VALID,,,Resource Efficiency,Mitigation,Same service → DECREASED waste output / INCREASED energy recovery,Waste-to-energy conversion mandate/target; deployment of WtE infrastructure (incineration with energy recovery); anaerobic digestion; landfill-gas-to-energy capture; feedstock diversion targets / regulatory target for percent conversion by 2030; possible incentives or permits to develop energy-from-waste facilities.,"""convert ... garbage to energy""; ""non-recycled garbage""; ""50% ... by 2030""; ""convert to energy""; ""garbage-to-energy""",0.88,Emissions reduction (avoided landfill methane; displacement of fossil fuel electricity); local energy generation; reduced landfill volumes/land use; improved municipal waste management; potential reduced reliance on imported fuels,
miami_dade,Increase recycling rates by 10% and cut non-recyclables 'contamination' in half (target tied to the Strategy's waste-to-energy approach).,10% INCREASE IN RECYCLING RATES AND CUT NON-RECYCLABLES 'CONTAMINATION' IN HALF,Yes — 10% increase in recycling rates and cut non-recyclables 'contamination' in half (no explicit date in the line but presented in the 2030 approach section),Implicitly by 2030 (part of Approach 6 targets),No (performance targets for recycling programs; not specified as regulatory mandate in the cited line),Yes — communitywide (Miami-Dade County),Explicit recycling improvement and contamination reduction target (quantifiable target for waste diversion performance).,True,0.78,VALID,,,Resource Efficiency,Mitigation,Same service/consumption level → ↓ material/waste output (reduced waste generation and contamination),Recycling targets/quotas; contamination-reduction measures (improved source separation; sorting standards); improved collection/processing infrastructure; monitoring and reporting requirements; incentives/penalties and public education campaigns to improve recycling quality,"""increase recycling rates by 10%""; ""cut non-recyclables 'contamination' in half""; ""waste-to-energy approach""; ""recycling""; ""contamination""",0.88,Emissions reduction (landfill methane avoidance; lower embodied emissions from recycled materials); landfill diversion; resource conservation; reduced pollution; potential energy recovery,
miami_dade,Reduce landfill waste per person by 50% by 2030.,REDUCE LANDFILL WASTE PER PERSON 50% BY 2030,Yes — Reduce landfill waste per person 50% by 2030,Yes — by 2030,No (communitywide target; implementation requires programmatic and regulatory actions),Yes — per-person/communitywide in Miami-Dade County,Explicit per-capita landfill reduction target (quantifiable target for waste reduction).,True,0.78,VALID,,,Resource Efficiency,Mitigation,Same service → DECREASED waste output,Waste diversion / landfill diversion targets; recycling and composting programs; extended producer responsibility (EPR); bans or restrictions on landfilling organics/recyclables; pay-as-you-throw pricing; reuse and repair incentives; public education and waste reduction campaigns; municipal collection and sorting improvements,"""Reduce landfill waste per person""; ""50% by 2030""; ""landfill waste""; ""per person""; ""reduce landfill""",0.9,Emissions reduction (lower methane from landfills); resource conservation (materials diverted to recycling/reuse); reduced pollution and landfill impacts; potential cost savings and jobs in recycling/composting sectors,
miami_dade,Reduce water consumption per person by 30% by 2030.,REDUCE WATER CONSUMPTION PER PERSON 30% BY 2030,Yes — Reduce water consumption per person 30% by 2030,Yes — by 2030,No (target for conservation programs; not presented as a mandatory limit in the line itself),Yes — per-person/communitywide in Miami-Dade County,Explicit per-capita water consumption reduction target (quantifiable target for water use).,True,0.82,VALID,,,Resource Efficiency,,Same service leads to decreased water input per capita → decreased water consumption,Per-capita water-use reduction target; water-efficiency standards for appliances and fixtures (e.g.; low-flow toilets/showerheads; efficient washing machines); water pricing/tariff reforms to encourage conservation; leak detection and infrastructure loss reduction; public awareness/behavior-change campaigns; incentives/subsidies for water-saving technologies; regulations on non-essential outdoor water use,"""Reduce water consumption per person""; ""30% by 2030""; ""per person""; ""reduce water consumption""",0.95,Reduced energy use for water treatment and pumping (emissions reduction); improved drought resilience and water security; lower household/utility costs; reduced pressure on freshwater ecosystems,
portugal,Portugal commits to achieve carbon neutrality (net-zero greenhouse gas balance) by 2050 as established by the Council of Ministers resolution.,"It shall be stressed that the Portuguese carbon neutrality goal in 2050 has been established in the Resolution of the Council of Ministers n.º 107/2019, which as above mentioned it also approved the Carbon Neutrality Roadmap 2050 (RNC2050) that constituted the Portuguese Long-Term Strategy submitted to the European Commission and to United Nations Framework Convention for Climate Change (UNFCCC).",Yes - carbon neutrality (net zero balance between emissions and removals) by 2050.,Yes - by 2050.,Yes - established by Resolution of the Council of Ministers n.º 107/2019 (national political/legal instrument).,Yes - national (Portugal).,"National mitigation target established in a Council of Ministers resolution; explicit, numeric, time-bound objective (carbon neutrality by 2050). This is a national policy commitment (long-term mitigation goal) and is suitable for extraction because it is a stated commitment with a clear quantifiable target and a named binding instrument.",True,0.88,VALID,,,Mitigation,,Human activity → ↓GHG emissions and/or ↑carbon sinks → ↓atmospheric forcing,National net-zero target / commitment; Long-Term Strategy / Roadmap for carbon neutrality (policy planning and sectoral decarbonization framework),"""carbon neutrality""; ""net-zero greenhouse gas balance""; ""Carbon Neutrality Roadmap 2050""; ""Long-Term Strategy""; ""goal...in 2050""",0.95,,
portugal,"Portugal approves the Adaptation to Climate Change Action Programme (P-3AC) to implement adaptation measures through defined lines of action, monitoring indicators and targets for 2020 and 2030, and to integrate these measures in sectoral policies and funding instruments.","To approve the Action Programme on Climate Change Adaptation (P-3AC), annexed to this resolution and which forms an integral part thereof.
The P-3AC aims to achieve the 2nd ENAAC objective - Implement adaptation measures - particularly at the level of physical interventions with direct impact on the territory.",Yes - P-3AC sets short-term (2020) and medium-term (2030) targets for multiple indicators and identifies funding envelopes for lines of action (see Annex II and funding tables).,Yes - defines short-term (up to 2020) and medium-term (up to 2030) implementation horizons and requires annual monitoring; resolution takes effect the day following publication.,"Yes - approved by the Resolution of the Council of Ministers Nº. 130/2019, of 2 August 2019 (national-level programmatic legal instrument).","Yes - national (Portugal); lines of action include national, regional and local measures.","P-3AC is an Action Programme for adaptation formally approved by the Council of Ministers (Resolution Nº.130/2019). It names concrete lines of action, assigns responsible entities, defines monitoring and reporting obligations, and contains numeric targets and funding envelopes (see Annexes). This meets the policy definition (stated commitment with specific interventions, targets, and monitoring).",True,0.92,VALID,,,Adaptation,,Climate hazard → Decreased exposure,National adaptation action programme; defined lines of action; monitoring indicators and targets (2020; 2030); mainstreaming/integration into sectoral policies and funding instruments; physical interventions at territorial/land-use level (e.g.; infrastructure or land management measures implied),"""Adaptation to Climate Change Action Programme""; ""implement adaptation measures""; ""monitoring indicators and targets""; ""integrate these measures in sectoral policies and funding instruments""; ""physical interventions with direct impact on the territory""; ""Implement adaptation measures""",0.92,,
portugal,"P-3AC establishes monitoring result indicators and numeric targets to be achieved by 2020 and 2030 across municipalities and sectors (e.g., municipal coverage by adaptation plans, sectoral entities having adaptation/contingency plans, water efficiency metrics).","Table 1. Result indicators and targets defined under the NAP (Adaptation to Climate Change Action Programme - P-3AC).
| Result indicator | Target 2020 | Target 2030 |
| Municipalities covered by adaptation plans (municipal, inter-municipal or regional) | 60% | 100% |
| Energy production, transmission and distribution companies that have adaptation plans or contingency plans for extreme events | 25% | 100% |
| Water use efficiency in agriculture | 65% | 80% |","Yes - multiple numeric targets (examples: Municipalities covered by adaptation plans: 60% by 2020, 100% by 2030; Energy companies with adaptation plans: 25% by 2020, 100% by 2030; Water use efficiency in agriculture: 65% by 2020, 80% by 2030).",Yes - targets set for 2020 and 2030 (explicit timelines in the Annex II table).,"Yes - these indicators and targets are defined under the NAP / P-3AC, approved by Resolution of the Council of Ministers (N° 130/2019); they form the monitoring framework of the national programme.",Yes - national; indicators address municipal coverage and sectoral entities across territory.,"The P-3AC Annex II presents explicit, numeric result indicators and time-bound targets for 2020 and 2030 (e.g., municipalities covered by adaptation plans, sectoral entities with adaptation plans, water efficiency targets). These are quantifiable, national-level policy targets tied to the Action Programme and its monitoring, and therefore qualify as extractable policy commitments.",True,0.92,VALID,,,Adaptation,Resource Efficiency,Climate hazard → ↑ adaptive capacity (and ↓ sensitivity/exposure through preparedness),Establishing monitoring indicators and numeric targets; mandating or promoting adoption of adaptation plans at municipal/inter-municipal/regional level; requiring sectoral entities (e.g.; energy companies) to have contingency/adaptation plans; setting water use efficiency targets for agriculture (performance metric).,"""Municipalities covered by adaptation plans""; ""adaptation plans or contingency plans""; ""Energy production; transmission and distribution companies that have adaptation plans or contingency plans for extreme events""; ""Water use efficiency in agriculture""; ""result indicators and targets""; ""2020 / 2030 targets""",0.9,Improved water resource conservation; reduced agricultural vulnerability to drought; improved continuity/resilience of energy services; reduced economic losses from extreme events; possible secondary reductions in energy/water-related emissions,
portugal,Portugal commits to mobilise between 0.15% and 0.20% of its GNI as ODA allocated to Least Developed Countries by 2030.,"As an EU Member State, Portugal made the commitment to mobilise 0.15% to 0.20% of its GNI as ODA allocated to Least Developed Countries (LDC) by 2030.",Yes - mobilise 0.15% to 0.20% of GNI as ODA allocated to Least Developed Countries by 2030.,Yes - by 2030.,Yes - stated as a commitment of Portugal as an EU Member State (political/international commitment); not a domestic legal target but an international ODA pledge.,Yes - international (allocation to Least Developed Countries; geographic focus is identified).,"Portugal's international finance commitment for development assistance to LDCs is a time-bound, numeric pledge (0.15%-0.20% of GNI by 2030). This is an explicit policy/financial commitment and therefore extractable.",True,0.87,VALID,,,Adaptation,,Climate hazard → INCREASED adaptive capacity,Bilateral/multilateral development finance transfers (ODA); budgetary allocation/commitment; concessional grants/loans; international assistance programming,"""mobilise ... of its GNI as ODA""; ""allocated to Least Developed Countries""; ""by 2030""; ""Official Development Assistance""",0.25,Poverty reduction; economic development; capacity building; institutional strengthening; potential climate adaptation or mitigation depending on fund use,
portugal,"Portugal established the Portuguese Environmental Fund (2017) to support national environmental policies and international cooperation on climate change; of the climate-related bilateral support cited, USD 5.3 million is considered new and additional to existing ODA flows.","The Portuguese Environmental Fund was established in 2017. The purpose of this instrument is to support national environmental policies for the pursuit of Sustainable Development Objectives, contributing to the achievement of national and international objectives and commitments, in particular those related to climate change, water resources, waste and nature conservation and biodiversity. ... Regarding climate change adaptation bilateral cooperation of a total amount of 6.6 million USD, 5.3 million USD is new and additional.","Yes - the document states that for climate change adaptation bilateral cooperation of a total of 6.6 million USD, 5.3 million USD is new and additional (explicit amounts).",No specific deadline attached to the allocation statement in the quoted text (fund established in 2017; figures presented for recent years).,"Yes - the Environmental Fund was established by decree/legal instrument (document references its establishment in 2017), and it is identified as a financing instrument for environmental/climate objectives.","Yes - national fund with international cooperation focus (support to developing countries, with geographic prioritisation: PALOP and Timor-Leste).",Creation of a national financing instrument (Portuguese Environmental Fund) with an explicit mandate to support environmental policies and international cooperation on climate change; document quantifies amounts classified as new and additional for bilateral climate adaptation cooperation. This is a resource-allocation policy (legal establishment of a fund and declared use).,True,0.88,VALID,,,Adaptation,Nature-Based Solutions,Climate hazard → INCREASED adaptive capacity,Environmental fund / grant financing for national environmental policies and bilateral adaptation cooperation; provision of development/ODA financing targeted to adaptation and environmental projects,"""climate change adaptation""; ""climate change""; ""support national environmental policies""; ""bilateral cooperation""; ""nature conservation""; ""biodiversity""; ""water resources""; ""new and additional""",0.8,Biodiversity conservation; water resources management; waste management; sustainable development / international cooperation,
austin,"Achieve net-zero community-wide greenhouse gas emissions for the Austin community by 2040 through direct reductions and, as a last resort, limited offsets/carbon dioxide removal.","Given this, a new goal is being recommended for net-zero community-wide greenhouse gas emissions by 2040, utilizing a steep decline path followed by negative emissions.

Reaching net-zero greenhouse gas emissions means the Austin community will implement the strategies in this plan to reduce our direct emissions as much as possible. We will use carbon offsets or carbon dioxide removal to cancel out any remaining emissions by 2040.",Yes — 'net-zero community-wide greenhouse gas emissions by 2040.',Yes — by 2040.,No — stated as the Climate Equity Plan's recommended community goal (plan-level commitment). The text also references the City Council Climate Emergency declaration (Resolution 20190808-078) as motivating context but does not present a city ordinance or legal mandate in the quoted language.,Yes — City of Austin / 'the Austin community' (citywide).,Clear citywide target: 'Net-zero community-wide greenhouse gas emissions by 2040' is a stated community-level emissions target with a target year and guidance on use of direct reductions and offsets; matches QUANTIFIABLE TARGET and SPECIFIC INTERVENTION criteria.,True,0.82,VALID,,,Mitigation,,Human activity → ↓ GHG emissions / ↑ carbon removals → ↓ atmospheric forcing,Direct emissions reductions (decarbonization strategies/community-wide emission cuts); limited use of offsets and carbon dioxide removal (CDR) as last resort to achieve net-zero,"""net-zero""; ""greenhouse gas emissions""; ""negative emissions""; ""carbon dioxide removal""; ""offsets""; ""reduce our direct emissions""",0.95,,
austin,"Electrify transportation so that 40% of total vehicle miles traveled in Austin are provided by electric vehicles by 2030 (targeting ~460,000 EVs), and ensure EV ownership is culturally, geographically, and economically diverse.","By 2030, 40% of total vehicle miles traveled in Austin are electrified, and electric vehicle ownership is culturally, geographically, and economically diverse. This translates to approximately 460,000 electric vehicles on the road.","Yes — '40% of total vehicle miles traveled in Austin are electrified' by 2030; translates to ~460,000 electric vehicles.",Yes — by 2030.,No — plan goal within the Climate Equity Plan; informed by City Council directives but not presented as a law in the quoted language.,Yes — City of Austin (Austin).,Explicit quantifiable transportation electrification target for vehicle miles traveled (VMT) and an approximate vehicle count; meets QUANTIFIABLE TARGET and SPECIFIC INTERVENTION.,True,0.88,VALID,,,Mitigation,,Human activity → DECREASED GHG emissions,EV adoption/electrification target; incentives/subsidies for EV purchase; charging infrastructure deployment/expansion; equity-focused outreach and ownership programs; fleet electrification targets,"""electrify transportation""; ""40% of total vehicle miles traveled electrified""; ""electric vehicles""; ""460; 000 EVs""; ""electric vehicle ownership""",0.95,Improved local air quality and public health; reduced oil consumption/imports; potential energy security/resilience benefits; economic development in EV/charging sectors; equity/inclusion outcomes,
austin,"Build an equitably distributed EV charging network in Austin sized to accommodate 40% of vehicle miles traveled by 2030 (approximately 226 MW load and >37,000 charging ports), prioritizing systematically excluded areas.","By 2030, Austin has a compelling and equitably distributed mix of level 1, 2, and DC fast charging infrastructure to accommodate 40% of total vehicle miles traveled in the city. This translates to 226 megawatts of electrical load and could mean more than 37,000 charging ports.","Yes — network sized to accommodate 40% VMT electrification: '226 megawatts of electrical load' and 'more than 37,000 charging ports' (and related mix of Level 1/2/DC fast charging).",Yes — by 2030 (supports the 40% VMT electrification by 2030 target).,No — plan goal/recommendation; implementation actions suggested but not presented as a legal mandate.,Yes — City of Austin.,Explicit infrastructure capacity target to support EV adoption tied to the 40% VMT electrification goal (quantified load and port estimate); meets QUANTIFIABLE TARGET and SPECIFIC INTERVENTION.,True,0.88,VALID,,,Mitigation,,Increase EV charging infrastructure → Increase EV adoption / decrease internal-combustion vehicle use → Decrease fossil fuel combustion → Decrease GHG emissions,Deployment/build-out of public EV charging infrastructure (level 1; 2; DC fast chargers) sized to meet VMT target; prioritization of deployment in systematically excluded areas (equity-focused siting and distribution); infrastructure planning and capacity provisioning (electrical load sizing),"""EV charging network""; ""accommodate 40% of vehicle miles traveled""; ""226 MW""; "">37; 000 charging ports""; ""level 1; 2; and DC fast charging""; ""electrification""; ""equitable/equitably distributed""",0.95,Improved local air quality and public health; reduced tailpipe pollution/noise; increased transportation equity and access in underserved areas; potential economic development and job creation; potential grid demand flexibility benefits (if paired with smart charging); reduced oil consumption,
austin,"By 2030, require/enable net-zero operational carbon for all new buildings, reduce emissions from existing buildings by 25%, and lower natural gas-related emissions by 30% across the Austin community.","By 2030, achieve net-zero carbon* for all new buildings and reduce emissions by 25% for existing buildings while lowering all natural gas-related emissions by 30%.

* For this goal, net-zero carbon implies operational carbon, which refers to the CO2 emitted from operations, such as lighting and heating, during the in-use phase of a building.",Yes — 'net-zero carbon for all new buildings' by 2030; 'reduce emissions by 25% for existing buildings' by 2030; 'lowering all natural gas-related emissions by 30%' by 2030.,Yes — by 2030.,"No — plan goal/target; references Austin Energy plan for generation but the building goals are presented as plan targets to be achieved via codes, incentives, and programs.",Yes — City of Austin / community-wide buildings.,"Explicit building sector target for new and existing buildings and natural gas emissions; meets QUANTIFIABLE TARGET and SPECIFIC INTERVENTION (net-zero for new buildings, percentage reductions for existing buildings and natural gas).",True,0.82,VALID,,,Mitigation,Resource Efficiency,"Human activity (building operations, natural gas use) → DECREASED GHG emissions (operational carbon) → DECREASED atmospheric forcing",Building operational carbon standards / codes (net-zero operational carbon requirement); building retrofit programs (energy-efficiency upgrades); electrification of heating (reduce natural gas use); performance-based emissions targets for buildings; incentives/mandates to shift to renewable electricity for building operations,"""net-zero operational carbon""; ""reduce emissions by 25% for existing buildings""; ""lower all natural gas-related emissions by 30%""; ""new buildings""; ""existing buildings""; ""operational carbon (CO2 emitted from operations such as lighting and heating)""",0.95,,
austin,"Austin Energy will pursue a near-term resource plan: 93% carbon-free generation by 2030 and 100% by 2035, with specified conservation and local solar/thermal targets and equity commitments in program participation.","The Austin Energy Resource Plan commits the utility to provide affordable, dependable, and safe electricity service to residents and businesses while pursuing the City's climate change and sustainability goals, including the Austin Climate Emergency Resolution. Austin Energy commits to providing access to the benefits of this 2030 Plan for low-income communities and communities of color.

The plan calls for: - 93% carbon-free generation by 2030, 100% by 2035 - 1,200 megawatts (MW) of conservation, including 225 MW of peak capacity - 1% of retail sales per year in energy efficiency savings, at least 25,000 customer participants annually, 25% limited-income - 375 MW of local solar, 200 MW of customer-sited solar","Yes — '93% carbon-free generation by 2030, 100% by 2035; 1,200 MW of conservation (including 225 MW peak); 375 MW local solar; 40 MW local thermal storage; 25% limited-income participation in efficiency.'",Yes — multiple dates (2030 and 2035) specified for targets.,"Yes — presented as commitments in the 'Austin Energy Resource, Generation, and Climate Protection Plan to 2030' (utility plan produced by Austin Energy); the plan language is an institutional commitment by Austin Energy.",Yes — Austin Energy's customer load (City of Austin service area).,"Austin Energy's generation and program commitments are stated quantitatively (carbon-free % by year, local solar, conservation MW); qualifies as RESOURCE ALLOCATION / SPECIFIC INTERVENTION by the utility.",True,0.92,VALID,,,Mitigation,Resource Efficiency,Human activity → DECREASED GHG emissions (via decarbonized electricity supply and increased renewables/efficiency) → DECREASED atmospheric forcing,Renewable/carbon-free generation targets; utility resource planning to retire/replace emitting generation; local and customer-sited solar deployment; energy efficiency and conservation programs (demand-side management); program participation targets for low-income customers (equity in program delivery),"""93% carbon-free generation by 2030""; ""100% by 2035""; ""375 MW of local solar""; ""200 MW of customer-sited solar""; ""1; 200 megawatts (MW) of conservation""; ""1% of retail sales per year in energy efficiency savings""; ""conservation""; ""energy efficiency savings""",0.96,Affordability of electricity; reliability/dependable service; increased access for low-income and marginalized communities; local economic benefits from distributed solar deployment,
austin,"Preserve and produce 135,000 housing units by 2027, including 60,000 affordable units, and locate 75% of new housing within 1/2 mile of activity centers and corridors to reduce displacement and support multimodal access.","By 2027, preserve and produce 135,000 housing units, including 60,000 affordable housing units*, with 75% of new housing located within ½ mile of Imagine Austin activity centers and corridors.

*This goal is based on the Council-adopted Austin Strategic Housing Blueprint.","Yes — 'By 2027, preserve and produce 135,000 housing units, including 60,000 affordable housing units, with 75% of new housing located within 1/2 mile of Imagine Austin activity centers and corridors.'",Yes — by 2027.,No — aligned with the Council-adopted Austin Strategic Housing Blueprint but presented in this plan as a target/goal (implementation may require Council action and funding).,Yes — City of Austin; 75% within 1/2 mile of Imagine Austin activity centers and corridors.,Housing production and preservation numerical target with a deadline; meets QUANTIFIABLE TARGET and SPATIAL specificity (75% located near activity centers).,True,0.82,VALID,,,Resource Efficiency,Mitigation,Same service/access (housing near centers) → decreased travel distance/VMT and more efficient use of transport infrastructure → decreased energy use per capita (and secondary ↓ GHG emissions),Transit-oriented development / location-based housing production; affordable housing preservation and production targets; zoning/density changes near corridors and activity centers; incentives for infill development; proximity standards (½-mile to centers),"""preserve and produce 135; 000 housing units""; ""60; 000 affordable housing units""; ""75% of new housing located within ½ mile of ... activity centers and corridors""; ""support multimodal access""; ""reduce displacement""",0.78,Reduced vehicle miles traveled / lower transport emissions; improved transit ridership and multimodal mobility; reduced household transportation costs; equity and displacement reduction; potential public-health benefits from active transport,
