policy_statement,verbatim_text,policy_type,parent_policy_name,section_header,sector,extraction_rationale,cluster_id,cluster_type,role,parent_statement,reasoning,has_quantifiable_target,has_timeline,has_binding_mechanism,has_spatial_specificity,weak_language_detected,strong_language_detected,validation_result,confidence_score,validation_reasoning,final_verdict
"For government operations, Hiroshima City sets targets to reduce greenhouse gas emissions by FY2020 by 5% in the city area and 5.1% for the city office (vs FY2013), and by FY2030 by 30% for both city area and city office (vs FY2013).","## 3. Reduction target

| ... | Base Year | Target Year | City area | City office |
| Short-term target | FY2013 | FY2020 | ▲ 5% | ▲ 5.1% |
| Mid-term target | FY2013 | FY2030 | ▲ 30% | ▲ 30% |",individual,,Chapter 7: Government operations > 3. Reduction target,Public sector,Quantified emissions reduction targets for municipal operations with specified years.,28,individual,individual,,"The verbatim table specifies explicit, measurable GHG reduction targets (percent reductions) for two scopes (city area and city office) relative to a base year (FY2013) with clear target years (FY2020 and FY2030). This satisfies quantifiable target + timeline + spatial/scope specificity. The excerpt does not explicitly indicate a binding legal mechanism (e.g., ordinance/mandate), but it is still an auditable commitment with hard numbers and deadlines; weak/aspirational language is not present in the provided text.",Yes,Yes,No,Yes,No,Yes,VALID,0.86,"Quantifiable target: Table lists percentage reductions: 'FY2020 | ▲ 5% (City area) | ▲ 5.1% (City office)' and 'FY2030 | ▲ 30% | ▲ 30%'. Timeline: Target years are explicitly 'FY2020' and 'FY2030' (with base year 'FY2013'). Spatial/scope specificity: Targets are differentiated by application area: 'City area' and 'City office'. Binding mechanism: No explicit enforceable instrument (e.g., ordinance/mandate/code) is shown in the excerpt; it only presents 'Reduction target' values. Language strength: Presence of hard numeric targets and deadlines in a formal 'Reduction target' table indicates strong commitment; no purely aspirational verbs are present. Weak language: None detected in the quoted text (no 'encourage/promote/aim'). Under STRICT VALID RULE: auditable commitment + has_timeline=Yes and has_quantifiable_target=Yes + weak_language=No => VALID.",True
"Hiroshima City will change administrative systems to reduce GHGs by introducing green contract systems, promoting procurement under the Hiroshima City Green Purchase Policy, and thoroughly applying energy-saving specifications for city-owned buildings.","The city will also change the 'system' of administration as follows for achieving targets effectively and efficiently in the limited budget.
1. Introduction of contract system based on the eco-friendly contract laws(*)
2. 'Promotion of procuring of environmental goods based on 'Hiroshima City Green Purchase Policy'
3. Thorough application of 'Energy saving specification of city-owned buildings'",individual,,Chapter 7: Government operations > 4. Policy direction,Public sector,Specific operational/procurement mechanisms within municipal administration.,29,individual,individual,,"The statement specifies administrative and procurement actions (introduce an eco-friendly contract system, promote green procurement, apply energy-saving specifications) but does not include any explicit quantified outcome (e.g., tCO₂e reduced, % energy reduction, number of buildings) or any deadline/year by which these changes must be implemented. The language is largely procedural (“introduction,” “promotion,” “thorough application”) and lacks an enforceable mandate in the excerpt. Under the strict rule for individual policies, missing both a quantifiable target and timeline makes it NON-SOUND with capped confidence.",No,No,No,Yes,Yes,No,NON-SOUND,0.4,"Quantifiable target: No—text lists actions only (""Introduction of contract system..."", ""Promotion of procuring..."", ""Thorough application of 'Energy saving specification of city-owned buildings'"") with no measurable outcome (no %, tCO2e, number of buildings, etc.). Timeline: No—no year/deadline is stated. Binding mechanism: No—mentions ""change the 'system' of administration"" and ""introduction""/""promotion"" but does not cite an adopted ordinance/mandate or enforceable requirement in the excerpt. Spatial specificity: Yes—applies to Hiroshima City operations, explicitly ""city-owned buildings"" and the ""Hiroshima City"" policy. Weak language: Yes—""Promotion of procuring"" is explicitly promotional and not tied to a hard target or deadline. Strong language: No—no hard-number requirements or mandate verbs with metrics appear. Therefore fails the strict gold standard (no timeline + no quantified target) and is NON-SOUND; confidence capped at 0.4 per rules.",False
Hiroshima City will count surplus power from waste power generation after self-consumption as a reduction of greenhouse gas emissions to promote eco-friendly energy use.,"In order to promote the use of eco-friendly energy, surplus power from waste power generation, etc., after self-consumption is counted as the reduction of greenhouse gas emissions.",individual,,Chapter 7: Government operations > 4. Policy direction,Energy,Defines an accounting/implementation approach tied to promoting eco-friendly energy.,30,individual,individual,,"The statement describes an accounting approach (“surplus power…is counted as the reduction of greenhouse gas emissions”) intended to promote eco-friendly energy use. However, it lacks any measurable target (no amount of surplus power, emissions reduced, or adoption level) and has no explicit timeline or deadline. The language is promotional/process-oriented (“promote”) rather than a binding, auditable commitment with quantified outcomes.",No,No,No,No,Yes,No,NON-SOUND,0.35,"Quantifiable target: No. The text states, ""surplus power from waste power generation...is counted as the reduction of greenhouse gas emissions"" but provides no numeric outcome (no kWh, tCO2e, %, or adoption quantity).
Timeline: No. There is no year/deadline; the statement is general.
Binding mechanism: No. The text does not indicate an ordinance/mandate/requirement; it describes an accounting treatment.
Spatial specificity: No. ""Hiroshima City"" appears in the policy_statement, but the verbatim_text does not specify where it applies.
Weak language: Yes. ""In order to promote the use of eco-friendly energy"" indicates promotional intent without enforceable/quantified deliverables.
Strong language: No. No ""require/mandate/achieve"" language with hard numbers.
STRICT VALID RULE: Fails because has_timeline='No' and has_quantifiable_target='No'.",False
"Hiroshima City will implement planned introduction of high energy-saving facilities and efficient use of resources/energy for emissions from waste, sewage, and water supply processing.","For the emission of greenhouse effect gases from processing waste, sewage and water supply, the planned introduction of the facilities with a high-energy saving effect and efficient use of resource/energy are conducted.",individual,,Chapter 7: Government operations > 4. Policy direction,Public sector,Concrete operational commitment to introduce efficient facilities in municipal services.,31,individual,individual,,"The statement commits to conducting “planned introduction” of high energy-saving facilities and “efficient use” of resources/energy in waste, sewage, and water supply processing. However, it lacks any measurable outcome (e.g., % GHG reduction, number of facilities upgraded) and contains no explicit deadline/year. The language is largely descriptive/weak (“planned,” “efficient use,” “are conducted”) and does not indicate a binding mandate or enforceable mechanism. Under the strict rule for individual policies, it is not auditable to a gold-standard level.",No,No,No,Yes,Yes,No,NON-SOUND,0.4,"Quantifiable target: No—verbatim text mentions introducing 'facilities with a high-energy saving effect' and 'efficient use of resource/energy' but provides no measurable outcome (no %, no tCO2e, no counts). Timeline: No—no year/deadline is stated; phrase is 'planned introduction' and 'are conducted' without time bound. Binding mechanism: No—no ordinance/requirement/mandate is cited; it is framed as an action description. Spatial specificity: Yes—applies to Hiroshima City's processing of 'waste, sewage and water supply' (municipal scope). Weak language: Yes—terms like 'planned introduction' and 'efficient use' lack hard targets. Strong language: No—no 'require/mandate/achieve' with numbers. STRICT VALID RULE fails because it lacks both timeline and quantifiable target, and uses weak language without a binding mechanism.",False
"Hiroshima City will implement municipal-operations measures including eco-friendly power contracts, LED lighting replacement, carbon management/ESCO projects, next generation vehicle introduction and eco-driving, and introduction of solar power and woody biomass.","| Emissions from offices concerning municipal administration | ... |
| ... | Power contract based on eco-friendly contract laws |
| ... | Introduction of LED lighting (Basically 50% of straight tube type fluorescents with more than 15 years of use are to be changed) |
| ... | Carbon management promotion project (facility renewal and operation improvement) |
| ... | Facility renewal by ESCO project |
| ... | Introduction of the next generation vehicles ... |
| ... | Thorough conduct of eco-drive |
| ... | Introduction of solar power and woody biomass, etc. |",individual,,Chapter 7: Government operations > 5. Main measures by emission source and estimated reduction of greenhouse gas emissions,Public sector,"Enumerated municipal measures are specific interventions (procurement, retrofits, fleet, renewables).",32,individual,individual,,"The statement lists concrete municipal-operations interventions (eco-friendly power procurement, LEDs, ESCO/carbon management, fleet measures, solar/biomass). However, it lacks an explicit deadline/year and lacks a clear, measurable outcome target (e.g., emissions reduction, MW installed, number of vehicles). The only numeric detail (“Basically 50% of straight tube type fluorescents with more than 15 years of use are to be changed”) is a partial implementation note and not paired with a timeline, so it does not meet the “gold standard” requirement for an individual policy. The language is mostly “Introduction/promotion/conduct,” which is not framed as a binding requirement.",No,No,No,Yes,Yes,No,NON-SOUND,0.4,"Quantifiable target: The text lists measures and includes one partial numeric implementation detail—""Basically 50% of straight tube type fluorescents with more than 15 years of use are to be changed""—but it does not specify a measurable outcome (e.g., tCO2 reduction, kWh saved, MW installed) and is not framed as a target with completion criteria; therefore marked No. Timeline: No explicit year/deadline appears in the excerpt (no 'by 2030', etc.); therefore No. Binding mechanism: Aside from ""Power contract based on eco-friendly contract laws"" the excerpt does not state a mandate/requirement or enforceable adoption; therefore No. Spatial specificity: It applies to ""offices concerning municipal administration"" (municipal operations), indicating the scope/location of application; therefore Yes. Weak language: Phrases like ""Introduction of..."", ""promotion project"", and ""Thorough conduct"" indicate programmatic intent without hard targets; therefore Yes. Strong language: No 'require/mandate/achieve X by Y' with hard numbers; therefore No. Under the strict rule for individual policies, lack of both timeline and quantifiable target makes it NON-SOUND.",False
"For waste processing emissions in municipal operations, Hiroshima City will implement waste reduction and recycling and improve efficiency of waste power generation.","| Emissions from waste processing | ... |
| ... | Waste reduction and recycle, efficiency improvement of waste power generation |",individual,,Chapter 7: Government operations > 5. Main measures by emission source and estimated reduction of greenhouse gas emissions,Waste,Specific operational measures for municipal waste treatment emissions.,33,individual,individual,,"The statement lists intended actions (“waste reduction and recycle” and “efficiency improvement of waste power generation”) but provides no measurable outcome target (e.g., % waste reduced, recycling rate, kWh efficiency gain) and no explicit timeline or deadline. The language is general and non-binding, so it does not meet the strict criteria for an individually valid, auditable policy.",No,No,No,Yes,Yes,No,NON-SOUND,0.4,"Quantifiable target: No—verbatim text only states 'Waste reduction and recycle, efficiency improvement of waste power generation' with no measurable metric (no %, amount, or performance level). Timeline: No—no year/deadline appears in the verbatim text. Binding mechanism: No—no ordinance/mandate/regulation or enforceable requirement is stated; it is framed as general implementation. Spatial specificity: Yes—applies to Hiroshima City municipal operations, evidenced by the policy context 'Hiroshima City' and 'Emissions from waste processing' in municipal operations. Weak language: Yes—general action phrasing without targets (e.g., 'Waste reduction and recycle, efficiency improvement...'). Strong language: No—no hard-number requirements like 'require/achieve X by Y' are present. STRICT VALID RULE fails because has_timeline='No' and has_quantifiable_target='No'.",False
"For sewage processing emissions in municipal operations, Hiroshima City will improve facility efficiency and expand sewage gas power generation.","| Emissions from sewage processing | ... |
| ... | Efficiency improvement of facilities, expansion of sewage gas power generation |",individual,,Chapter 7: Government operations > 5. Main measures by emission source and estimated reduction of greenhouse gas emissions,Wastewater,Specific operational measures named for sewage sector emissions.,34,individual,individual,,"The statement names intended actions (improve facility efficiency; expand sewage gas power generation) but the verbatim text provides no measurable outcome (e.g., kW/MW added, % efficiency gain, tCO₂e reduced) and no deadline/year. It also reads as a general plan item rather than a binding requirement. Under the strict rule for individual policies, it fails the “timeline + quantifiable target” gold standard, so it is NON-SOUND.",No,No,No,Yes,Yes,No,NON-SOUND,0.35,"Quantifiable target: No — verbatim text only lists actions: ""Efficiency improvement of facilities, expansion of sewage gas power generation"" with no numeric outcomes (no % improvement, no MW/kWh, no emissions reduction). Timeline: No — no year/deadline appears in the provided text. Binding mechanism: No — no ordinance/mandate/requirement language is shown; it reads as a planning measure. Spatial specificity: Yes — applies to ""Hiroshima City"" municipal sewage processing. Language: weak language detected Yes because it states intent to ""improve"" and ""expand"" without hard numbers; strong language detected No because there are no mandatory verbs tied to quantified requirements. Strict valid rule fails because has_timeline='No' and has_quantifiable_target='No'.",False
"For water supply emissions in municipal operations, Hiroshima City will improve facility efficiency (including lighting and voltage transformation facilities).","| Emissions from water supply | ... |
| ... | Efficiency improvement of facilities (lighting, voltage transformation facility, etc.) |",individual,,Chapter 7: Government operations > 5. Main measures by emission source and estimated reduction of greenhouse gas emissions,Water,Specific efficiency improvement measures for municipal water supply operations.,35,individual,individual,,"The statement describes an intention to improve efficiency of specific water-supply facilities (lighting, voltage transformation), but the verbatim text provides no measurable outcome (e.g., kWh reduction, % efficiency gain, tCO₂e reduction, number of facilities upgraded) and no deadline/year. It also lacks any explicit binding mechanism (e.g., mandate, ordinance) and reads as an implementation idea rather than an auditable commitment with targets.",No,No,No,Yes,Yes,No,NON-SOUND,0.4,"Quantifiable target: No—verbatim text only states ""Efficiency improvement of facilities (lighting, voltage transformation facility, etc.)"" with no numeric outcome. Timeline: No—no year/deadline appears. Binding mechanism: No—no enforceable terms (e.g., require/mandate/ordinance) are present. Spatial specificity: Yes—applies to municipal operations/water supply facilities (""Emissions from water supply""). Weak language: Yes—""Efficiency improvement"" indicates intent without measurable commitment. Strong language: No—no hard requirements with numbers. Therefore it fails the gold standard (no timeline, no quantifiable target) and is NON-SOUND under the strict rule.",False
Hiroshima City will manage progress of city measures based on the uniquely developed Hiroshima City Environment Management System and publish annual implementation status on the city website.,"In order to progress the city measures, progress is managed based on the 'Hiroshima City Environment Management System' that has been uniquely developed by the city.

The conduct status of each year will be published on the city website.",individual,,"Chapter 7: Government operations > 〇 Progress management, etc.",Cross-cutting,Explicit governance commitments: management system and annual disclosure.,36,individual,individual,,"This statement is a governance/process commitment (manage progress via a city-developed management system and publish annual status). It is auditable in the narrow sense of “will publish,” but it lacks any quantifiable climate outcome target (e.g., emissions reductions, implementation totals) and includes no explicit timeline year/deadline beyond the recurring “each year,” which does not satisfy the strict requirement for an explicit year or deadline. Therefore it fails the GOLD STANDARD criteria and is NON-SOUND under the individual-policy rule set.",No,No,No,Yes,No,No,NON-SOUND,0.4,"Quantifiable target: No. The text commits to process/disclosure only: ""progress is managed"" and ""The conduct status of each year will be published""—no measurable outcome (no % reductions, no quantities).
Timeline: No. ""each year"" indicates frequency but does not provide an explicit deadline/year such as ""by 2030"".
Binding mechanism: No. There is no ordinance/mandate/regulation cited—only an internal system: ""uniquely developed by the city"".
Spatial specificity: Yes. It applies to ""Hiroshima City"" / ""city measures"".
Language strength: Strong language not detected (no required numeric performance). Weak language not detected; it uses commitment language (""will be published"") but without targets.
STRICT VALID RULE check: Fails because has_timeline='No' and has_quantifiable_target='No'.",False
"Hiroshima City will establish a 'Low-carbon City Development Citizens Conference (tentative)' representing citizens, businesses, and administrators as a system to take actions together.","By preparing this plan, 'Low-carbon City Development Citizens Conference (tentative)' representing citizens, business operators and administrators, etc., is established as a system to take actions together.",individual,,Chapter 8: Plan Promotion > 1. Plan promotion system and progress management,Cross-cutting,Institutional commitment to establish a multi-stakeholder body.,37,individual,individual,,"The statement commits to establishing a multi-stakeholder “Citizens Conference” as a coordination mechanism, but it does not specify any measurable climate outcome (e.g., emissions reduction, installations, retrofits) or any deadline/year by which the body will be established or deliver results. It is primarily an institutional/process action (“is established as a system”) and lacks auditable performance targets, so it fails the strict validity rule for an individual policy.",No,No,No,No,Yes,No,NON-SOUND,0.4,"Quantifiable target: No measurable outcome is stated; the text only says ""is established as a system to take actions together."" Timeline: No explicit date/year/deadline is provided anywhere in the verbatim text. Binding mechanism: No ordinance/mandate/regulation or enforceable requirement is mentioned; it describes establishing a conference ""(tentative)"". Spatial specificity: The statement implies Hiroshima City, but the verbatim text does not explicitly specify the geographic scope (no 'citywide', district, etc.). Weak language: The policy is framed as a process/system for coordination (""established as a system to take actions together"") without hard targets. Strong language: No 'require/mandate/achieve X by Y' wording or hard numbers appear.",False
"In FY2020, Hiroshima City will evaluate achievement status and revise measure directions and greenhouse gas reduction targets based on domestic/international and socioeconomic changes, and then change the plan or prepare the next plan.","In the short-term target year in this plan (FY2020), the achievement status of measures will be evaluated, and directions of measures and reduction target of greenhouse effect gases, etc. will be revised based on the domestic and international changes... and then the plan will be changed or the next plan will be prepared.",individual,,Chapter 8: Plan Promotion > 2. Revision of plan,Cross-cutting,Explicit commitment with timing (FY2020) to review and revise targets/measures (policy cycle).,38,individual,individual,,"This statement describes a process commitment (evaluate progress and potentially revise targets/measures in FY2020), not an auditable emissions-reduction deliverable. It includes a timeline (FY2020) but provides no quantifiable outcome target (no %/absolute reduction, no implementation quantity). The language is largely procedural (“will be evaluated”, “will be revised”, “plan will be changed or…prepared”) and does not indicate a binding mandate.",No,Yes,No,Yes,Yes,No,NON-SOUND,0.4,"Quantifiable target: No—text mentions revising the 'reduction target of greenhouse effect gases' but provides no measurable value (no %/tonnes/MtCO2e). Timeline: Yes—explicitly 'FY2020' / 'In the short-term target year... (FY2020)'. Binding mechanism: No—no ordinance/mandate/enforceable requirement is stated; it is an internal planning action ('plan will be changed or the next plan will be prepared'). Spatial specificity: Yes—applies to 'Hiroshima City' / 'this plan' of the city. Weak language: Yes—procedural verbs without outcomes: 'will be evaluated', 'will be revised', 'plan will be changed or...prepared'. Strong language: No—no required action with hard numbers. Under the STRICT VALID RULE for individual policies, it fails the gold standard (has_quantifiable_target='No') and is primarily a review/revision process commitment, so it is NON-SOUND.",False
