policy_id,row_key,source_bundle_key,role,parent_statement,parent_row_type,policy_statement,primary_category,secondary_categories,typology_code,trace_path,atom_id,parent_row_id,is_atomized_row,is_decomposed,source_bundle_policy_statement,validation_inherited_from_bundle,rescue_disposition,rescue_confidence,primary_gate_rescued,primary_category_original,primary_category_rescue_corrected,dropped_by_climate_rescue
064,Brussles_Belgium::aa579eeea53211acfb6eff09,Brussles_Belgium::aa579eeea53211acfb6eff09,sub,"A green city that welcomes biodiversity (2030 strategic objectives) to manage green spaces without synthetic pesticides, develop a connected green network, improve access, and enhance tree governance and global biodiversity actions.",structural header,Ensure every resident has access to a local green space or park within 10 minutes.,Adaptation,,,policy_traces/064_Ensure_every_resident_has_access_to_a_local_green_space_or_p.json,,,False,False,,,,,,,,
065,Brussles_Belgium::28fba1e8b2b5174b6900ea9f,Brussles_Belgium::28fba1e8b2b5174b6900ea9f,sub,"A green city that welcomes biodiversity (2030 strategic objectives) to manage green spaces without synthetic pesticides, develop a connected green network, improve access, and enhance tree governance and global biodiversity actions.",structural header,Develop 2 pilot projects to protect nocturnal biodiversity while guaranteeing a sense of security.,Nature-Based Solutions,,,policy_traces/065_Develop_2_pilot_projects_to_protect_nocturnal_biodiversity_w.json,,,False,False,,,,,,,,
066,Brussles_Belgium::ebaa662a397de398e7c09fe8,Brussles_Belgium::ebaa662a397de398e7c09fe8,sub,"A green city that welcomes biodiversity (2030 strategic objectives) to manage green spaces without synthetic pesticides, develop a connected green network, improve access, and enhance tree governance and global biodiversity actions.",structural header,Continue the Neder-Over-Hembeek Urban Forest project to create an extensive biodiversity conservatory.,Adaptation,,,policy_traces/066_Continue_the_Neder_Over_Hembeek_Urban_Forest_project_to_crea.json,,,False,False,,,,,,,,
067,Brussles_Belgium::688cdfeda9cda63a23bc87bd,Brussles_Belgium::688cdfeda9cda63a23bc87bd,sub,"A green city that welcomes biodiversity (2030 strategic objectives) to manage green spaces without synthetic pesticides, develop a connected green network, improve access, and enhance tree governance and global biodiversity actions.",structural header,"Adopt and enforce a tree charter for all local operators to ensure appropriate species selection/planting/management, integrating principles throughout project and tree life cycle.",Adaptation,,,policy_traces/067_Adopt_and_enforce_a_tree_charter_for_all_local_operators_to_.json,,,False,False,,,,,,,,
068,Brussles_Belgium::8d7ebe0b13fadd67d02f55d7,Brussles_Belgium::8d7ebe0b13fadd67d02f55d7,sub,"A green city that welcomes biodiversity (2030 strategic objectives) to manage green spaces without synthetic pesticides, develop a connected green network, improve access, and enhance tree governance and global biodiversity actions.",structural header,"Plant 8 trees for each newborn child registered, in deforestation-sensitive areas in UN-recognised developing countries, to increase carbon sinks.",Nature-Based Solutions,,,policy_traces/068_Plant_8_trees_for_each_newborn_child_registered_in_deforesta.json,,,False,False,,,,,,,,
069,Brussles_Belgium::81ee436e24fa109632acdaa6,Brussles_Belgium::81ee436e24fa109632acdaa6,sub,"A green city that welcomes biodiversity (2030 strategic objectives) to manage green spaces without synthetic pesticides, develop a connected green network, improve access, and enhance tree governance and global biodiversity actions.",structural header,Incorporate biodiversity criteria into sustainable procurement for goods/services and Cuisines Bruxelloises food contracts to combat global ecosystem erosion.,Nature-Based Solutions,,,policy_traces/069_Incorporate_biodiversity_criteria_into_sustainable_procureme.json,,,False,False,,,,,,,,
070,Brussles_Belgium::a1fd398692eb6fe7dffcffa7,Brussles_Belgium::a1fd398692eb6fe7dffcffa7,sub,"A green city that welcomes biodiversity (2030 strategic objectives) to manage green spaces without synthetic pesticides, develop a connected green network, improve access, and enhance tree governance and global biodiversity actions.",structural header,Carry out 3 pilot projects to reduce urban heat island effects and use vegetation as the first solution to combat heat.,Nature-Based Solutions,,,policy_traces/070_Carry_out_3_pilot_projects_to_reduce_urban_heat_island_effec.json,,,False,False,,,,,,,,
072,Brussles_Belgium::a0f72adcd4e8aef143a22fdb,Brussles_Belgium::a0f72adcd4e8aef143a22fdb,sub,"Brussels, a benchmark for sustainable events, culture, sport and tourism (2030 strategic objectives) requiring action plans and sustainability standards for cultural venues, events, and tourism.",structural header,"Ensure all City-funded/directly dependent cultural venues have an action plan aligned with climate objectives (and raise awareness for other venues), including low-carbon transport solutions, Good Food catering, local sourcing (including local currency), and reduced energy use.",Mitigation,,,policy_traces/072_Ensure_all_City_fundeddirectly_dependent_cultural_venues_hav.json,,,False,False,,,,,,,,
073,Brussles_Belgium::325f7a7297190eac668226d1,Brussles_Belgium::325f7a7297190eac668226d1,sub,"Brussels, a benchmark for sustainable events, culture, sport and tourism (2030 strategic objectives) requiring action plans and sustainability standards for cultural venues, events, and tourism.",structural header,"Ensure 100% of City-organised events comply with BME sustainability action plan; require events on City territory to meet mandatory eco-event charter criteria and have 50% go further via non-mandatory recommendations, focusing on transport, vegetarian food, waste sorting/reusable crockery, and reduced energy use.",Mitigation,,,policy_traces/073_Ensure_100_of_City_organised_events_comply_with_BME_sustaina.json,,,False,False,,,,,,,,
074,Brussles_Belgium::028cd627fd2ad07ccff1ea52,Brussles_Belgium::028cd627fd2ad07ccff1ea52,sub,"Brussels, a benchmark for sustainable events, culture, sport and tourism (2030 strategic objectives) requiring action plans and sustainability standards for cultural venues, events, and tourism.",structural header,Double the number of tourists arriving by train and double the number of cycle tourists through promotion/facilitation measures; double the number of tourist accommodations with Green Key certification.,Mitigation,,,policy_traces/074_Double_the_number_of_tourists_arriving_by_train_and_double_t.json,,,False,False,,,,,,,,
076,Brussles_Belgium::766b86619b4b2f1d63221c64,Brussles_Belgium::766b86619b4b2f1d63221c64,sub,"Towards an inclusive economic transition for the region (2030 strategic objectives) to develop shared services/economy of use, second-hand promotion, local currency uptake, certifications, and transition jobs support.",structural header,"By 2030, develop pooling of municipal public buildings for complementary functions (after feasibility study) and routinely consider pooling options in new construction/renovation projects.",Mitigation,,,policy_traces/076_By_2030_develop_pooling_of_municipal_public_buildings_for_co.json,,,False,False,,,keep,0.74,True,,,False
077,Brussles_Belgium::c05df93bcfdb669729e2ee59,Brussles_Belgium::c05df93bcfdb669729e2ee59,sub,"Towards an inclusive economic transition for the region (2030 strategic objectives) to develop shared services/economy of use, second-hand promotion, local currency uptake, certifications, and transition jobs support.",structural header,Promote second-hand initiatives and certify 5 second-hand stores each year.,Mitigation,,,policy_traces/077_Promote_second_hand_initiatives_and_certify_5_second_hand_st.json,,,False,False,,,,,,,,
078,Brussles_Belgium::54393fd1c6c8e45f506def99,Brussles_Belgium::54393fd1c6c8e45f506def99,sub,"Towards an inclusive economic transition for the region (2030 strategic objectives) to develop shared services/economy of use, second-hand promotion, local currency uptake, certifications, and transition jobs support.",structural header,Propose tripling the number of environmentally certified businesses in the region compared with 2019 and promote these certifications and awarded companies.,Mitigation,,,policy_traces/078_Propose_tripling_the_number_of_environmentally_certified_bus.json,,,False,False,,,,,,,,
079,Brussles_Belgium::d2d6fb6c69c5c49f761e4268,Brussles_Belgium::d2d6fb6c69c5c49f761e4268,sub,"Towards an inclusive economic transition for the region (2030 strategic objectives) to develop shared services/economy of use, second-hand promotion, local currency uptake, certifications, and transition jobs support.",structural header,"Organise job placement into new professions required for the climate transition in collaboration with regional bodies (Regional Council, COCOF, VGC).",Mitigation,,,policy_traces/079_Organise_job_placement_into_new_professions_required_for_the.json,,,False,False,,,,,,,,
081,Brussles_Belgium::da7742c2ad71f557d5df5d66,Brussles_Belgium::da7742c2ad71f557d5df5d66,sub,Children and young people transition strategy: extend and strengthen the City of Brussels eco-crèches model and implement exemplary school environment and youth education measures (2030 strategic objectives).,structural header,Eco-crèches: generalise washable nappies in 100% of eco-crèches; continue replacing plastic crockery with durable materials in 100% of eco-crèches; and use eco-responsible care/cleaning approaches across 100% of eco-crèches.,Resource Efficiency,,,policy_traces/081_Eco_crèches_generalise_washable_nappies_in_100_of_eco_crèche.json,,,False,False,,,keep,0.86,True,,,False
082,Brussles_Belgium::6baae8d9f6f497032962fc75,Brussles_Belgium::6baae8d9f6f497032962fc75,sub,Children and young people transition strategy: extend and strengthen the City of Brussels eco-crèches model and implement exemplary school environment and youth education measures (2030 strategic objectives).,structural header,"Eco-crèches: strengthen food sustainability with 100% organic, local and seasonal food; increase non-meat meals; reduce waste; and extend Good Food certification to all host environments.",Mitigation,,,policy_traces/082_Eco_crèches_strengthen_food_sustainability_with_100_organic_.json,,,False,False,,,,,,,,
083,Brussles_Belgium::829a4fc9e21be07ccc911aac,Brussles_Belgium::829a4fc9e21be07ccc911aac,sub,Children and young people transition strategy: extend and strengthen the City of Brussels eco-crèches model and implement exemplary school environment and youth education measures (2030 strategic objectives).,structural header,Eco-crèches: provide at least one eco-training per year for all service staff and at least one per year for all childcare staff; and organise at least one eco-crèche-related activity per year with parents in 100% of eco-crèches.,Mitigation,,,policy_traces/083_Eco_crèches_provide_at_least_one_eco_training_per_year_for_a.json,,,False,False,,,,,,,,
084,Brussles_Belgium::f8cecdac2618d1ec2039c282,Brussles_Belgium::f8cecdac2618d1ec2039c282,sub,Children and young people transition strategy: extend and strengthen the City of Brussels eco-crèches model and implement exemplary school environment and youth education measures (2030 strategic objectives).,structural header,School infrastructure: install water fountains in all school buildings and install rainwater recovery systems in schools with vegetable gardens; develop sustainable water management initiatives in schools.,Adaptation,,,policy_traces/084_School_infrastructure_install_water_fountains_in_all_school_.json,,,False,False,,,,,,,,
085,Brussles_Belgium::5e08e6e0d39dff394f8f20c8,Brussles_Belgium::5e08e6e0d39dff394f8f20c8,sub,Children and young people transition strategy: extend and strengthen the City of Brussels eco-crèches model and implement exemplary school environment and youth education measures (2030 strategic objectives).,structural header,School mobility: ensure 100% of schools have a School Travel Plan by 2030; support primary schools with cycle passes; and provide cycle parking in all renovation/construction projects.,Mitigation,,,policy_traces/085_School_mobility_ensure_100_of_schools_have_a_School_Travel_P.json,,,False,False,,,,,,,,
087,Brussles_Belgium::0fc83bbb4c011813b7cd010c,Brussles_Belgium::0fc83bbb4c011813b7cd010c,sub,"Transforming the public authority (2030 strategic objectives) to strengthen HR capacity, sustainable finance/tax policy, sustainable procurement, climate monitoring, and Green IT.",structural header,"Train, empower and raise awareness of climate issues among City Council staff by function/department, and inform all new employees of relevant climate issues upon starting work.",Adaptation,,,policy_traces/087_Train_empower_and_raise_awareness_of_climate_issues_among_Ci.json,,,False,False,,,reclassify,0.74,,Mitigation,True,False
088,Brussles_Belgium::cc056015b731cc17b5260748,Brussles_Belgium::cc056015b731cc17b5260748,sub,"Transforming the public authority (2030 strategic objectives) to strengthen HR capacity, sustainable finance/tax policy, sustainable procurement, climate monitoring, and Green IT.",structural header,"Apply for maximum available European/regional/FWB subsidies for climate-related investments and strengthen/diversify ethical, socially responsible and sustainable investments.",Mitigation,,,policy_traces/088_Apply_for_maximum_available_EuropeanregionalFWB_subsidies_fo.json,,,False,False,,,keep,0.86,True,,,False
089,Brussles_Belgium::4d3803d5b42cd5d487e06b9a,Brussles_Belgium::4d3803d5b42cd5d487e06b9a,sub,"Transforming the public authority (2030 strategic objectives) to strengthen HR capacity, sustainable finance/tax policy, sustainable procurement, climate monitoring, and Green IT.",structural header,Use taxation to encourage virtuous behaviours contributing to the transition and discourage harmful behaviours.,Mitigation,,,policy_traces/089_Use_taxation_to_encourage_virtuous_behaviours_contributing_t.json,,,False,False,,,,,,,,
090,Brussles_Belgium::cfe748b64bd445ef86644b03,Brussles_Belgium::cfe748b64bd445ef86644b03,sub,"Transforming the public authority (2030 strategic objectives) to strengthen HR capacity, sustainable finance/tax policy, sustainable procurement, climate monitoring, and Green IT.",structural header,"Implement sustainable procurement by ensuring contracts include ecological, social and ethical clauses; develop a sustainable procurement strategy; monitor contract effectiveness; and train/raise awareness among purchasers/users.",Mitigation,,,policy_traces/090_Implement_sustainable_procurement_by_ensuring_contracts_incl.json,,,False,False,,,,,,,,
091,Brussles_Belgium::19c01b15bfae7528bf96b8f9,Brussles_Belgium::19c01b15bfae7528bf96b8f9,sub,"Transforming the public authority (2030 strategic objectives) to strengthen HR capacity, sustainable finance/tax policy, sustainable procurement, climate monitoring, and Green IT.",structural header,Carry out an annual carbon assessment and develop a regional resilience diagnosis; continuously monitor Climate Plan objectives and report annually to the College and publicly every two years; and monitor 100% of climate objectives via a single platform linked to City plans.,Adaptation,,,policy_traces/091_Carry_out_an_annual_carbon_assessment_and_develop_a_regional.json,,,False,False,,,,,,,,
092,Brussles_Belgium::82226cc5d7ad77ded589a8c0,Brussles_Belgium::82226cc5d7ad77ded589a8c0,sub,"Transforming the public authority (2030 strategic objectives) to strengthen HR capacity, sustainable finance/tax policy, sustainable procurement, climate monitoring, and Green IT.",structural header,Implement Green IT strategy to reduce the carbon footprint of digital activity by 20% compared to 2019.,Mitigation,,,policy_traces/092_Implement_Green_IT_strategy_to_reduce_the_carbon_footprint_o.json,,,False,False,,,,,,,,
094,Brussles_Belgium::5cb325305e8bce02222330ca,Brussles_Belgium::5cb325305e8bce02222330ca,sub,"Towards shared governance of the Climate Plan (2030 strategic objectives) including Local Climate Assembly, support for local initiatives, Future Generations Council, and strengthened external collaboration.",structural header,"Set up a Local Climate Assembly to steer achievement of Climate Plan objectives by 2030; link it to the regional Citizens' Climate Assembly for transparent monitoring; and entrust it with roadmap completion, monitoring/evaluation, and uniting stakeholders.",Adaptation,,,policy_traces/094_Set_up_a_Local_Climate_Assembly_to_steer_achievement_of_Clim.json,,,False,False,,,,,,,,
095,Brussles_Belgium::4a90c321d1028dde00538227,Brussles_Belgium::4a90c321d1028dde00538227,sub,"Towards shared governance of the Climate Plan (2030 strategic objectives) including Local Climate Assembly, support for local initiatives, Future Generations Council, and strengthened external collaboration.",structural header,Extend the Call for Climate Projects throughout the year and adapt green grants to accelerate climate projects; support projects aligned with the Climate Plan and raise the profile of local stakeholders’ actions.,Mitigation,,,policy_traces/095_Extend_the_Call_for_Climate_Projects_throughout_the_year_and.json,,,False,False,,,keep,0.74,True,,,False
096,Brussles_Belgium::51eb234fa0d6c2ab834a97cc,Brussles_Belgium::51eb234fa0d6c2ab834a97cc,sub,"Towards shared governance of the Climate Plan (2030 strategic objectives) including Local Climate Assembly, support for local initiatives, Future Generations Council, and strengthened external collaboration.",structural header,Establish a Future Generations Council of local youth to anchor the Climate Plan in future generations’ vision and produce concrete proposals/actions in dialogue with the Brussels Climate Assembly.,Adaptation,,,policy_traces/096_Establish_a_Future_Generations_Council_of_local_youth_to_anc.json,,,False,False,,,,,,,,
097,Brussles_Belgium::b17cf7cceecaed968a0005d6,Brussles_Belgium::b17cf7cceecaed968a0005d6,sub,"Towards shared governance of the Climate Plan (2030 strategic objectives) including Local Climate Assembly, support for local initiatives, Future Generations Council, and strengthened external collaboration.",structural header,"Strengthen collaboration with federal/regional/municipal authorities and international networks, and work long-term with universities/higher education to bridge research and innovation for the transition.",Adaptation,,,policy_traces/097_Strengthen_collaboration_with_federalregionalmunicipal_autho.json,,,False,False,,,reclassify,0.78,,Mitigation,True,False
